ID,duration,wav,wrd
M03_420C020Q_PED,11.11575,/dt05_ped_simu/M03_420C020Q_PED.wav,ALSO CABLE OPERATORS ALREADY ARE SIGNING UP FOR ANOTHER PROPOSED NEW CABLE NETWORK TURNER BROADCASTING SYSTEM INCORPORATED'S T. N. T. SCHEDULED FOR AN OCTOBER THIRD LAUNCH
F01_421C020S_PED,7.0558125,/dt05_ped_simu/F01_421C020S_PED.wav,ALTHOUGH THAT IS UP FROM FORTY SIX PERCENT IN NINETEEN EIGHTY SIX TEXACO'S PRODUCTION ALSO FELL LAST YEAR
F01_421C0202_PED,5.72775,/dt05_ped_simu/F01_421C0202_PED.wav,THE OFFERING INCLUDES ZERO COUPON BONDS CALLED CAPITAL APPRECIATION BONDS
F01_051C010K_PED,6.791875,/dt05_ped_simu/F01_051C010K_PED.wav,THE THREE OTHER PENSION PLANS HAD MORE THAN ONE BILLION DOLLARS OF ASSETS THOUGH EVEN LARGER LIABILITIES
M04_421C020I_PED,7.1998125,/dt05_ped_simu/M04_421C020I_PED.wav,SOME LOCAL MANUFACTURERS HAVE AVOIDED THE TIGHT LABOR MARKET BY CONTRACTING WORK TO FACTORIES IN CHINA
F01_22GC0104_PED,4.751875,/dt05_ped_simu/F01_22GC0104_PED.wav,THE CHIEF TRADER IN NEW YORK FOR A TOKYO BASED BANK AGREES
M04_423C020K_PED,7.0638125,/dt05_ped_simu/M04_423C020K_PED.wav,L. T. V. WILL PRESENT THE PLAN TO ALL THE MEMBERS OF ITS BANK AND CREDITOR COMMITTEES NEXT WEEK
F04_22HC010T_PED,5.13175,/dt05_ped_simu/F04_22HC010T_PED.wav,WORST OF ALL HE SAYS SOMEBODY MIGHT HAVE BOUGHT THE COMPANY WITH THE INTENTION OF BREAKING IT UP
M04_053C010R_PED,8.7196875,/dt05_ped_simu/M04_053C010R_PED.wav,ONE OF THE FEW AREAS OF STRONG GROWTH EARLIER IN NINETEEN EIGHTY SEVEN WAS THE NEW ISSUE MARKET FOR INTERNATIONAL EQUITIES AND EQUITY RELATED BONDS
F01_052C010J_PED,10.7835625,/dt05_ped_simu/F01_052C010J_PED.wav,RECOGNITION SAID IT REORGANIZED ITS U. S. BUSINESS INTO THREE UNITS SALES AND SERVICE FEDERAL GOVERNMENT SALES AND SALES DEVELOPMENT AND SPECIAL PRODUCTS
M03_053C010I_PED,6.87575,/dt05_ped_simu/M03_053C010I_PED.wav,THE BRANFORD CONNECTICUT BASED COMPANY HAD STOCK OFFERINGS IN NINETEEN EIGHTY SIX AND NINETEEN EIGHTY SEVEN TO REDUCE DEBT
F04_22HC010L_PED,5.3848125,/dt05_ped_simu/F04_22HC010L_PED.wav,THE FIVE PERMANENT MEMBERS ARE THE U. S. BRITAIN FRANCE CHINA AND THE SOVIET UNION
M03_22GC010S_PED,7.65975,/dt05_ped_simu/M03_22GC010S_PED.wav,HEALTH CARE INFLATION FOR INSTANCE HASN'T DROPPED BELOW SIX PERCENT ANNUALLY AND THE COST OF EDUCATION HAS RISEN EVEN FASTER
M03_22GC010Y_PED,4.147875,/dt05_ped_simu/M03_22GC010Y_PED.wav,MANY INSTITUTIONAL PLAYERS CONFESS TO HOLDING MORE CASH THAN USUAL
M03_051C0103_PED,2.4143125,/dt05_ped_simu/M03_051C0103_PED.wav,WHAT ABOUT IN SOUTH AFRICA ITSELF
F04_423C0210_PED,4.86775,/dt05_ped_simu/F04_423C0210_PED.wav,THE DIVIDEND WAS LAST RAISED IN OCTOBER NINETEEN EIGHTY SEVEN BY FOUR CENTS
F01_051C010Y_PED,7.9039375,/dt05_ped_simu/F01_051C010Y_PED.wav,BROKERS SAID SOME FOREIGN INVESTORS SOLD STOCKS TO REALIZE CURRENCY GAINS ON THE RECENT RISE OF THE AUSTRALIAN DOLLAR
M03_050C010X_PED,2.7880625,/dt05_ped_simu/M03_050C010X_PED.wav,THE THIRD PARTY WASN'T IDENTIFIED
F01_420C020M_PED,9.80775,/dt05_ped_simu/F01_420C020M_PED.wav,THE RECENT FAILURE OF THE ORGANIZATION OF PETROLEUM EXPORTING COUNTRIES TO REACH AN AGREEMENT LIMITING PRODUCTION SUGGESTS PRICES MIGHT FALL SOME
M03_052C010B_PED,6.118,/dt05_ped_simu/M03_052C010B_PED.wav,MR. SELLS WHO WASN'T AVAILABLE FOR COMMENT SAID IN A PREPARED STATEMENT I'VE ALWAYS WANTED TO RUN MY OWN COMPANY
F01_050C010L_PED,6.11975,/dt05_ped_simu/F01_050C010L_PED.wav,THE BELL COMPANIES ARE HOPING ELECTRONIC MAIL AND VOICE MAIL WILL BECOME A MAJOR REVENUE SOURCE
F04_051C0108_PED,4.483875,/dt05_ped_simu/F04_051C0108_PED.wav,THIS IS THE SECOND CONSECUTIVE QUARTER IN WHICH THE DIVIDEND WAS REDUCED
F01_050C0103_PED,6.238125,/dt05_ped_simu/F01_050C0103_PED.wav,CONSTRUCTION EMPLOYMENT FELL FORTY SEVEN THOUSAND AFTER A FIFTEEN THOUSAND JOB DECLINE THE MONTH BEFORE
M03_051C010Q_PED,4.2440625,/dt05_ped_simu/M03_051C010Q_PED.wav,THAT GIVES HIM VOTING CONTROL OVER SEVENTY FIVE PERCENT OF THE COMPANY'S COMMON
F04_420C020C_PED,8.4355625,/dt05_ped_simu/F04_420C020C_PED.wav,INTERNATIONAL MOBILE MACHINES CORPORATION SOLD ONE MILLION SHARES OF TWO DOLLAR AND FIFTY CENT CUMULATIVE PREFERRED AT TWENTY FIVE DOLLARS EACH
F04_22HC0112_PED,5.843375,/dt05_ped_simu/F04_22HC0112_PED.wav,THE THING THAT MOTIVATES WALL STREET IS SHORT TERM EARNINGS RESULTS AND THEY'RE JUST NOT THERE HE SAYS
M03_422C020T_PED,4.0109375,/dt05_ped_simu/M03_422C020T_PED.wav,NEWS OF THE F. T. C. ANNOUNCEMENT WAS MADE AFTER THE CLOSE OF TRADING
M04_052C010H_PED,11.2555625,/dt05_ped_simu/M04_052C010H_PED.wav,THE TOKYO STOCK EXCHANGE'S FIRST SECTION INDEX FELL ONE POINT SEVEN EIGHT POINTS TO CLOSE AT TWO THOUSAND ONE HUNDRED TWO POINT FIVE FIVE
F04_422C020V_PED,6.2276875,/dt05_ped_simu/F04_422C020V_PED.wav,G. M.'S SHARE OF THE TOTAL CAR MARKET FELL TO THIRTY FIVE POINT SIX PERCENT FROM THIRTY NINE POINT TWO PERCENT
M03_052C010O_PED,5.0994375,/dt05_ped_simu/M03_052C010O_PED.wav,A. E. G. CLIMBED TWO POINT FOUR OH TO TWO HUNDRED TEN POINT FOUR OH
M04_423C020H_PED,7.6795,/dt05_ped_simu/M04_423C020H_PED.wav,AFTER EXCLUDING FOOD AND ENERGY PRICES WHICH ARE VOLATILE PRICES ROSE ZERO POINT THREE PERCENT LAST MONTH
F04_051C010G_PED,6.97975,/dt05_ped_simu/F04_051C010G_PED.wav,HE ADDS THAT MORE EFFORT SHOULD BE MADE TO REALIZE A FAIR DISTRIBUTION OF INCOME BUT HE IS SHORT ON SPECIFICS
F01_052C010M_PED,9.5916875,/dt05_ped_simu/F01_052C010M_PED.wav,IN THE ELECTRICAL SECTOR SIEMENS RECOVERED SOME OF THE LOSS IT HAD TUESDAY WHEN IT REPORTED A NINE PERCENT DECLINE IN FIRST HALF GROUP PROFIT
M04_420C020O_PED,3.823625,/dt05_ped_simu/M04_420C020O_PED.wav,BUT SOME OPERATORS SAID N. B. C. MAY RUN INTO PROBLEMS
M04_423C020Y_PED,10.5193125,/dt05_ped_simu/M04_423C020Y_PED.wav,THE NEW DIVIDEND IS A FIFTEEN PERCENT INCREASE FROM THE PREVIOUS FORTY CENT DISTRIBUTION AND IS PAYABLE SEPTEMBER THIRTIETH TO STOCK OF RECORD AUGUST THIRTY FIRST
M03_422C020D_PED,5.019875,/dt05_ped_simu/M03_422C020D_PED.wav,EVEN IF JAPANESE INVESTORS DON'T SELL DOLLARS SOMEBODY ELSE WILL HE SAYS
M03_22GC010M_PED,3.220125,/dt05_ped_simu/M03_22GC010M_PED.wav,THE COMPANY SAID THE THREE GROUPS WILL OPERATE AS A UNIT
M04_422C0203_PED,5.3998125,/dt05_ped_simu/M04_422C0203_PED.wav,A SHORT SALE IS A SALE OF BORROWED STOCK BY INVESTORS EXPECTING ITS PRICE TO DROP
M04_420C0214_PED,9.9355625,/dt05_ped_simu/M04_420C0214_PED.wav,THE NOTES WILL BEAR INTEREST AT EIGHT POINT FIVE FIVE PERCENT PAYABLE FEBRUARY FIRST AND AUGUST FIRST OF EACH YEAR BEGINNING FEBRUARY FIRST NINETEEN NINETY
M04_053C0110_PED,2.959875,/dt05_ped_simu/M04_053C0110_PED.wav,BUT THEY CAN LOOK MORE GENEROUS THAN THEY ARE
F04_422C020I_PED,4.74775,/dt05_ped_simu/F04_422C020I_PED.wav,TRADERS SAID THE REASON BEHIND THE FIRST HOUR FOCUS IS THE ACTION IN THE DOLLAR
F01_421C020K_PED,3.695875,/dt05_ped_simu/F01_421C020K_PED.wav,AND MANY COMPANIES ARE IMPROVING EQUIPMENT
M03_051C010C_PED,4.7640625,/dt05_ped_simu/M03_051C010C_PED.wav,THE OCTOBER RISE WAS INITIALLY REPORTED AS A ZERO POINT TWO PERCENT DROP
F01_050C010C_PED,5.35975,/dt05_ped_simu/F01_050C010C_PED.wav,OTHERS INCLUDE A JOINT VENTURE WITH ANOTHER COMPANY OR AN EMPLOYEE BUY OUT
F01_050C010P_PED,4.7999375,/dt05_ped_simu/F01_050C010P_PED.wav,THE COMPANY SAID IT ENDED TALKS ON A POSSIBLE BUSINESS COMBINATION
F01_421C0210_PED,8.8224375,/dt05_ped_simu/F01_421C0210_PED.wav,BUT HE OFFERED THE OPINION THAT ROBERT WADE THE UNIT'S CHIEF AND HALF A DOZEN OTHER SENIOR PEOPLE WILL GO WITH U. S. F. AND G.
F01_052C010A_PED,7.3755625,/dt05_ped_simu/F01_052C010A_PED.wav,DAYTON HUDSON SAID MR. SELLS WOULD HAVE AN IMPORTANT EQUITY POSITION IN THE COMPANY HE IS JOINING
M04_422C020N_PED,5.0759375,/dt05_ped_simu/M04_422C020N_PED.wav,MEANWHILE MEXICO HAS DONE BETTER THAN OTHER BIG DEBTORS IN WINNING CONCESSIONS
M04_22GC010R_PED,4.4478125,/dt05_ped_simu/M04_22GC010R_PED.wav,CERTAIN PRICES HAVE RISEN AT A BRISK PACE THROUGHOUT THIS DECADE
M03_420C0210_PED,4.8518125,/dt05_ped_simu/M03_420C0210_PED.wav,PROCEEDS WILL BE ADDED TO SEARS'S GENERAL FUNDS TO REDUCE ITS SHORT TERM BORROWINGS
F01_421C0211_PED,6.41575,/dt05_ped_simu/F01_421C0211_PED.wav,NEW OWNERS SOMETIMES OFFER ATTRACTIVE LONGER TERM CONTRACTS TO SENIOR PEOPLE HE SAID
M04_052C0111_PED,6.2239375,/dt05_ped_simu/M04_052C0111_PED.wav,AND MORE THAN THAT HE IS A CENTRAL FIGURE IN THE SECURITIES INDUSTRY'S INSIDER TRADING SCANDAL
M03_420C0201_PED,3.539875,/dt05_ped_simu/M03_420C0201_PED.wav,FEW OBSERVERS ARE OPTIMISTIC ABOUT THE COURT'S OTHER PROBLEMS
M04_22HC0102_PED,3.156,/dt05_ped_simu/M04_22HC0102_PED.wav,MORGAN STANLEY AND COMPANY IS LEAD UNDERWRITER
F01_050C010O_PED,6.17575,/dt05_ped_simu/F01_050C010O_PED.wav,SUPERIOR INDUSTRIES INTERNATIONAL FELL THREE AND ONE QUARTER TO FIFTEEN AND ONE HALF
F01_053C010C_PED,4.992,/dt05_ped_simu/F01_053C010C_PED.wav,PRICES WERE DOWN EVERY DAY BUT THURSDAY WHEN THEY ROSE ONLY SLIGHTLY
M03_053C0101_PED,6.315625,/dt05_ped_simu/M03_053C0101_PED.wav,THE SUIT WAS FILED UNDER THE FALSE CLAIMS ACT WHICH ALLOWS PRIVATE CITIZENS TO SUE ON BEHALF OF THE GOVERNMENT
M04_423C0204_PED,5.359875,/dt05_ped_simu/M04_423C0204_PED.wav,NISSAN WAS ONE OF ONLY TWO JAPANESE COMPANIES TO REPORT HIGHER SALES FOR MARCH
F04_22GC010E_PED,4.363875,/dt05_ped_simu/F04_22GC010E_PED.wav,THE CENTRAL BANKS HAVE LITTLE CHANCE TO PROTECT THEMSELVES FROM THE DOLLAR'S FALL
F04_423C0214_PED,10.771625,/dt05_ped_simu/F04_423C0214_PED.wav,THE FINANCE MINISTRY IS CONSIDERING DOING AWAY WITH A RULE THAT REQUIRES INVESTORS WHO INTEND TO ACQUIRE CONTROLLING STAKES IN JAPANESE COMPANIES TO REPORT DIRECTLY TO THE FINANCE MINISTRY
F04_423C020W_PED,4.355875,/dt05_ped_simu/F04_423C020W_PED.wav,AND HIGHER INTEREST RATES ATTRACT FOREIGN INVESTORS PUSHING UP THE DOLLAR
F04_422C020H_PED,7.76775,/dt05_ped_simu/F04_422C020H_PED.wav,FOR ITS EFFORTS DREXEL WILL GET ACCORDING TO WESTERN UNION'S PROXY STATEMENT A TWENTY FIVE POINT FOUR MILLION DOLLAR FEE
F04_051C0112_PED,5.0919375,/dt05_ped_simu/F04_051C0112_PED.wav,THERE ARE TOO MANY FOREIGN AND INSTITUTIONAL PLAYERS WILLING TO PAY HIGHER PRICES THAN WE ARE
F04_420C020B_PED,7.2595625,/dt05_ped_simu/F04_420C020B_PED.wav,MINING EMPLOYMENT WHICH INCLUDES THE OIL AND GAS EXTRACTION INDUSTRY ROSE THREE THOUSAND AFTER A ONE THOUSAND JOB RISE
F04_22HC010N_PED,3.5398125,/dt05_ped_simu/F04_22HC010N_PED.wav,CHINA HAS BEEN A PRINCIPAL ARMS SUPPLIER FOR IRAN
F04_423C020Z_PED,7.38,/dt05_ped_simu/F04_423C020Z_PED.wav,OUR EARNINGS ARE GOOD AND WE WANT THE PAYOUT RATE TO INCREASE OVER TIME A SPOKESWOMAN FOR THE DETROIT BANK HOLDING COMPANY SAID
F04_050C010H_PED,9.1316875,/dt05_ped_simu/F04_050C010H_PED.wav,OVERALL SALES OF DURABLE GOODS INTENDED TO LAST THREE YEARS OR MORE CLIMBED ONE POINT SEVEN PERCENT AFTER A ZERO POINT TWO PERCENT RISE IN NOVEMBER
M03_050C0106_PED,4.8278125,/dt05_ped_simu/M03_050C0106_PED.wav,IT SAID IT IS NEGOTIATING THE SALE OF CERTAIN ASSETS OF THE BROKERAGE UNIT
F04_051C010E_PED,3.2678125,/dt05_ped_simu/F04_051C010E_PED.wav,FOR THE KOREAN ECONOMY HE FAVORS FREE TRADE
F01_420C020F_PED,5.11975,/dt05_ped_simu/F01_420C020F_PED.wav,PROCEEDS WILL BE USED FOR PRODUCT DEVELOPMENT WORKING CAPITAL AND GENERAL PURPOSES
F01_420C020U_PED,7.8795,/dt05_ped_simu/F01_420C020U_PED.wav,THE MINNEAPOLIS MINNESOTA BASED COMPANY SAID THE OFFERING WILL BEGIN IN SEPTEMBER BUT IT HASN'T SET A RECORD DATE OR PRICE
M03_22HC010J_PED,2.0920625,/dt05_ped_simu/M03_22HC010J_PED.wav,THE OFFER EXPIRES FRIDAY
M04_421C020T_PED,5.9676875,/dt05_ped_simu/M04_421C020T_PED.wav,ENERGY FUTURES PRICES ROSE FOLLOWING AN EXPLOSION AT A MAJOR U. S. REFINING PLANT
M04_22HC0113_PED,3.8318125,/dt05_ped_simu/M04_22HC0113_PED.wav,AND WE CAN'T TELL YOU WHEN THEY'RE GOING TO BE THERE
M03_22GC010K_PED,2.8599375,/dt05_ped_simu/M03_22GC010K_PED.wav,I SAID GIVE ME A PRICE AND THEY SAID NO
M04_22GC0114_PED,7.1198125,/dt05_ped_simu/M04_22GC0114_PED.wav,THE GOVERNMENT IS EXPECTED TO SELL ABOUT TWENTY NINE POINT FIVE BILLION DOLLARS OF NEW NOTES AND BONDS STARTING TOMORROW
F01_421C020R_PED,9.647625,/dt05_ped_simu/F01_421C020R_PED.wav,TEXACO INCORPORATED WHICH HAS HAD ONE OF THE WORST RECORDS OF THE BIG INTEGRATED OIL COMPANIES REPLACED SEVENTY PERCENT OF ITS PRODUCTION LAST YEAR
M04_050C010V_PED,6.6236875,/dt05_ped_simu/M04_050C010V_PED.wav,BUT THE DISCUSSIONS SUBSEQUENTLY ENDED BECAUSE THE TWO SIDES COULDN'T AGREE ON FINANCIAL AND OTHER TERMS
F01_422C020Q_PED,9.39975,/dt05_ped_simu/F01_422C020Q_PED.wav,A COMPANY SPOKESMAN SAID THAT AFTER THE SPLIT THE QUARTERLY DIVIDEND WILL BE REDUCED TO TEN CENTS A SHARE CONTINUING THE CURRENT CASH PAY OUT RATE
F04_052C010X_PED,5.5963125,/dt05_ped_simu/F04_052C010X_PED.wav,IT SAID VARIOUS LOCAL PLANT ISSUES MUST STILL BE RESOLVED BEFORE THE CONTRACT IS CONCLUDED
F01_423C020M_PED,2.575875,/dt05_ped_simu/F01_423C020M_PED.wav,THAT COULD TAKE YEARS
F01_050C0112_PED,5.887625,/dt05_ped_simu/F01_050C0112_PED.wav,IT IS THE GENERIC STAND IN FOR THE SOCIAL PROBLEMS OF OUR AGE MR. MURRAY WRITES
M04_051C010N_PED,9.9675625,/dt05_ped_simu/M04_051C010N_PED.wav,IN AMERICAN STOCK EXCHANGE COMPOSITE TRADING YESTERDAY SUN CITY CLOSED AT TEN DOLLARS AND FIFTY CENTS A SHARE UP ONE POINT EIGHT SEVEN FIVE DOLLARS
F04_051C010L_PED,6.86775,/dt05_ped_simu/F04_051C010L_PED.wav,THE AGREEMENT CALLS FOR F. E. A. A CLOSELY HELD INVESTMENT GROUP TO OFFER REMAINING HOLDERS TWELVE DOLLARS A SHARE
F01_22GC0106_PED,5.383625,/dt05_ped_simu/F01_22GC0106_PED.wav,THE TREND IS INEVITABLE UNLESS THE GOVERNMENT HAS AUTHORITY OVER THE WHOLE WORLD
F01_422C0213_PED,3.224875,/dt05_ped_simu/F01_422C0213_PED.wav,I PREFER NOT TO SAY ANYTHING MORE THAN THAT
F01_051C010A_PED,5.7199375,/dt05_ped_simu/F01_051C010A_PED.wav,THE NEW DIVIDEND IS PAYABLE MARCH SIXTH TO STOCK OF RECORD FEBRUARY NINETEENTH
F01_050C010J_PED,4.38375,/dt05_ped_simu/F01_050C010J_PED.wav,STOCKS ROSE IN AMSTERDAM AND WERE LOWER IN BRUSSELS AND MILAN
F01_22HC0106_PED,6.17575,/dt05_ped_simu/F01_22HC0106_PED.wav,THOSE IDENTIFIED AS BENEFICIAL OWNERS HOLD AT LEAST TEN PERCENT OF A COMPANY'S EQUITY SECURITIES
M04_052C0114_PED,9.415375,/dt05_ped_simu/M04_052C0114_PED.wav,AN F. B. I. REPORT CONCLUDED THAT THE NUMBER OF VIOLENT CRIMES REPORTED IN THE U. S. LAST YEAR INCREASED FIVE POINT FIVE PERCENT FROM NINETEEN EIGHTY SEVEN
M04_420C020X_PED,5.5835,/dt05_ped_simu/M04_420C020X_PED.wav,IN OVER THE COUNTER TRADING FRIDAY IT WAS QUOTED AT TWENTY FIVE CENTS A SHARE BID
F04_22GC0103_PED,2.8036875,/dt05_ped_simu/F04_22GC0103_PED.wav,MR. WOLF DECLINED TO NAME HIS NEW EMPLOYER
M03_22GC010P_PED,7.2755625,/dt05_ped_simu/M03_22GC010P_PED.wav,FIRST WHAT WAS ADMIRAL POINDEXTER'S BELIEF ABOUT THE PRESIDENT'S POLICY OF HELPING THE NICARAGUAN DEMOCRATIC RESISTANCE
F01_053C010Y_PED,7.7279375,/dt05_ped_simu/F01_053C010Y_PED.wav,THE ONE HUNDRED SHARE INDEX WAS OFF FIVE POINT TWO POINTS AT ONE THOUSAND SEVEN HUNDRED EIGHTY NINE POINT FIVE
F01_052C0102_PED,9.6716875,/dt05_ped_simu/F01_052C0102_PED.wav,FOR EXAMPLE THE GOVERNMENT WOULD LIKE TO KNOW MORE ABOUT THE WAY ELDERLY PEOPLE MOVE FROM INDEPENDENT LIVING TO COMMUNITY CARE TO PERHAPS A NURSING HOME OR HOSPITAL
F04_053C0109_PED,6.74775,/dt05_ped_simu/F04_053C0109_PED.wav,IT DOES CALL FOR ELIMINATING SOME GOVERNMENT OBSTACLES TO THE DEVELOPMENT OF A HEALTHY LONG TERM CARE INSURANCE MARKET
M04_420C0202_PED,9.39925,/dt05_ped_simu/M04_420C0202_PED.wav,ACCORDING TO THE ADMINISTRATIVE OFFICES OF THE U. S. COURTS ONLY HALF OF THE FIFTY BANKRUPTCY JUDGES WHOSE TERMS EXPIRE BY NINETEEN EIGHTY EIGHT WILL RETURN
F01_22HC010C_PED,6.07175,/dt05_ped_simu/F01_22HC010C_PED.wav,TRADERS SAID THE REASON BEHIND THE FIRST HOUR FOCUS IS THE ACTION IN THE DOLLAR
