ID,duration,wav,wrd
F01_423C0205_STR,5.151625,/dt05_str_simu/F01_423C0205_STR.wav,THE OTHER WAS MITSUBISHI MOTORS CORPORATION'S U. S. SALES OPERATION
M04_053C0110_STR,2.959875,/dt05_str_simu/M04_053C0110_STR.wav,BUT THEY CAN LOOK MORE GENEROUS THAN THEY ARE
F04_423C0214_STR,10.771625,/dt05_str_simu/F04_423C0214_STR.wav,THE FINANCE MINISTRY IS CONSIDERING DOING AWAY WITH A RULE THAT REQUIRES INVESTORS WHO INTEND TO ACQUIRE CONTROLLING STAKES IN JAPANESE COMPANIES TO REPORT DIRECTLY TO THE FINANCE MINISTRY
M03_050C0108_STR,5.37975,/dt05_str_simu/M03_050C0108_STR.wav,U. S. CAR SALES FELL TEN POINT ONE PERCENT IN EARLY NOVEMBER FROM A YEAR AGO
M03_053C010M_STR,8.0359375,/dt05_str_simu/M03_053C010M_STR.wav,THE PARENT COMPANY ADDED THAT IT MAY SEEK OTHER BUSINESS OPPORTUNITIES SUBJECT TO THE AVAILABILITY OF FINANCING WHICH MAY NOT BE AVAILABLE
M03_051C010J_STR,9.0915625,/dt05_str_simu/M03_051C010J_STR.wav,WHEN THE FEDERAL PENSION INSURER STEPPED IN THIS FUND HAD JUST SEVEN THOUSAND SEVEN HUNDRED DOLLARS IN IT TO MEET TWO HUNDRED THIRTY MILLION DOLLARS IN OBLIGATIONS
M03_22GC010B_STR,10.2275625,/dt05_str_simu/M03_22GC010B_STR.wav,THE OFFERING WILL COMPRISE SEVEN HUNDRED SIXTY SEVEN MILLION DOLLARS OF BONDS DUE NOVEMBER SECOND AND SIX HUNDRED THIRTY EIGHT MILLION DOLLARS OF BONDS MATURING NEXT FEBRUARY FIRST
F01_423C020L_STR,7.567625,/dt05_str_simu/F01_423C020L_STR.wav,BUT THE PLAN WON'T BE FILED WITH THE BANKRUPTCY COURT UNTIL THE CREDITORS AND L. T. V. AGREE ON HOW THE DEBT WILL BE PAID
F04_051C010L_STR,6.86775,/dt05_str_simu/F04_051C010L_STR.wav,THE AGREEMENT CALLS FOR F. E. A. A CLOSELY HELD INVESTMENT GROUP TO OFFER REMAINING HOLDERS TWELVE DOLLARS A SHARE
M04_22GC010R_STR,4.4478125,/dt05_str_simu/M04_22GC010R_STR.wav,CERTAIN PRICES HAVE RISEN AT A BRISK PACE THROUGHOUT THIS DECADE
F04_22GC010L_STR,9.812,/dt05_str_simu/F04_22GC010L_STR.wav,RECOGNITION SAID IT REORGANIZED ITS U. S. BUSINESS INTO THREE UNITS SALES AND SERVICE FEDERAL GOVERNMENT SALES AND SALES DEVELOPMENT AND SPECIAL PRODUCTS
F04_420C0206_STR,4.5476875,/dt05_str_simu/F04_420C0206_STR.wav,THE FOUR OTHER UTILITY COMPANY OWNERS WILL ALSO HAVE TO TAKE WRITE OFFS
M04_422C020A_STR,2.3999375,/dt05_str_simu/M04_422C020A_STR.wav,I'M A GOOD WORKER
M04_420C020T_STR,8.935625,/dt05_str_simu/M04_420C020T_STR.wav,AND A MERRILL LYNCH SPOKESMAN SAID ALL OF HIS FIRM'S PROGRAM TRADING SIMPLY REFLECTS REQUESTS FROM CUSTOMERS FOR SUCH TRADING
F04_053C0109_STR,6.74775,/dt05_str_simu/F04_053C0109_STR.wav,IT DOES CALL FOR ELIMINATING SOME GOVERNMENT OBSTACLES TO THE DEVELOPMENT OF A HEALTHY LONG TERM CARE INSURANCE MARKET
M04_421C020B_STR,4.9278125,/dt05_str_simu/M04_421C020B_STR.wav,SEPARATELY SHELL OIL COMPANY'S NET INCOME ROSE TWENTY ONE PERCENT
M04_22HC0104_STR,8.303875,/dt05_str_simu/M04_22HC0104_STR.wav,IN NEW YORK STOCK EXCHANGE COMPOSITE TRADING FRIDAY THE COMPANY'S STOCK CLOSED AT TWENTY THREE POINT ONE TWO FIVE DOLLARS UNCHANGED
F04_22GC0103_STR,2.8036875,/dt05_str_simu/F04_22GC0103_STR.wav,MR. WOLF DECLINED TO NAME HIS NEW EMPLOYER
M03_051C0101_STR,4.09975,/dt05_str_simu/M03_051C0101_STR.wav,SO CLEARLY THE ADVOCATES OF SANCTIONS WERE THE FOREIGN POLICY VICTORS
M04_051C010M_STR,6.063625,/dt05_str_simu/M04_051C010M_STR.wav,THE PROPOSED PER SHARE PRICE INCLUDES TEN DOLLARS CASH AND TWO DOLLARS OF UNSPECIFIED SECURITIES
F01_421C020Z_STR,6.6236875,/dt05_str_simu/F01_421C020Z_STR.wav,A CITICORP PORTFOLIO MANAGER SAYS THE UNIT'S NEW OWNER COULD LOSE QUITE A FEW CURRENT MANAGERS
F01_420C020F_STR,5.11975,/dt05_str_simu/F01_420C020F_STR.wav,PROCEEDS WILL BE USED FOR PRODUCT DEVELOPMENT WORKING CAPITAL AND GENERAL PURPOSES
M03_051C0107_STR,3.659625,/dt05_str_simu/M03_051C0107_STR.wav,CORPORATE AND MUNICIPAL BOND PRICES ALSO SLUMPED
M03_22HC010Z_STR,2.2199375,/dt05_str_simu/M03_22HC010Z_STR.wav,OUR CUSTOMERS WANT THEM
F04_053C0113_STR,2.5796875,/dt05_str_simu/F04_053C0113_STR.wav,THESE POWERS ARE IMPORTANT TO US
F04_22HC0110_STR,4.0038125,/dt05_str_simu/F04_22HC0110_STR.wav,THE QUESTION IS WHETHER U. S. BANKS WILL BE ALLOWED TO COMPETE
M03_420C0213_STR,6.4916875,/dt05_str_simu/M03_420C0213_STR.wav,AS OF JUNE THIRTIETH SEARS HAD THREE HUNDRED FORTY FIVE POINT EIGHT MILLION SHARES OUTSTANDING
M04_423C020K_STR,7.0638125,/dt05_str_simu/M04_423C020K_STR.wav,L. T. V. WILL PRESENT THE PLAN TO ALL THE MEMBERS OF ITS BANK AND CREDITOR COMMITTEES NEXT WEEK
F01_050C010R_STR,8.2315,/dt05_str_simu/F01_050C010R_STR.wav,THE MANAGEMENT COMMITTEE'S PLAN FOR THE NEW GOVERNING BODY CAN TAKE EFFECT IF APPROVED BY SEVENTY FIVE PERCENT OF THE EXCHANGE'S MEMBERS
F04_422C020G_STR,3.8680625,/dt05_str_simu/F04_422C020G_STR.wav,WHAT IS IMPORTANT IS WE SAVED THIS COMPANY AND ARE REBUILDING IT
F04_22HC0114_STR,3.307875,/dt05_str_simu/F04_22HC0114_STR.wav,IT MIGHT BE A YEAR OR MORE BEFORE WE GET PAID
M04_053C010R_STR,8.7196875,/dt05_str_simu/M04_053C010R_STR.wav,ONE OF THE FEW AREAS OF STRONG GROWTH EARLIER IN NINETEEN EIGHTY SEVEN WAS THE NEW ISSUE MARKET FOR INTERNATIONAL EQUITIES AND EQUITY RELATED BONDS
M03_421C020M_STR,7.36375,/dt05_str_simu/M03_421C020M_STR.wav,THE FINANCIAL TIMES THIRTY SHARE INDEX CLOSED UP SEVEN POINT SIX POINTS AT ONE THOUSAND THREE HUNDRED NINETY EIGHT POINT SEVEN
F01_22HC0106_STR,6.1758125,/dt05_str_simu/F01_22HC0106_STR.wav,THOSE IDENTIFIED AS BENEFICIAL OWNERS HOLD AT LEAST TEN PERCENT OF A COMPANY'S EQUITY SECURITIES
M03_421C0213_STR,2.7879375,/dt05_str_simu/M03_421C0213_STR.wav,THE HOSPITAL INDUSTRY IS GOVERNMENT FUNDED
F04_420C020L_STR,5.9555625,/dt05_str_simu/F04_420C020L_STR.wav,A DROP IN OIL PRICES COULD ALSO PROVIDE SOME PRICE RELIEF AS IT DID IN NINETEEN EIGHTY SIX
F01_051C0111_STR,3.6799375,/dt05_str_simu/F01_051C0111_STR.wav,IN TODAY'S MARKET THEY ARE ALMOST NEVER AVAILABLE
F01_422C020P_STR,10.503625,/dt05_str_simu/F01_422C020P_STR.wav,THE COMPANY SAID ITS QUARTERLY CASH DIVIDEND OF FORTY CENTS A SHARE WILL BE PAID BEFORE THE SPLIT ON SEPTEMBER TENTH TO STOCK OF RECORD ON AUGUST NINETEENTH
F01_052C0109_STR,6.1598125,/dt05_str_simu/F01_052C0109_STR.wav,MEANWHILE MEXICO HAS DONE BETTER THAN OTHER BIG DEBTORS IN WINNING CONCESSIONS
M03_053C0115_STR,3.4674375,/dt05_str_simu/M03_053C0115_STR.wav,THE QUESTION IS WHETHER U. S. BANKS WILL BE ALLOWED TO COMPETE
M04_052C010H_STR,11.2555625,/dt05_str_simu/M04_052C010H_STR.wav,THE TOKYO STOCK EXCHANGE'S FIRST SECTION INDEX FELL ONE POINT SEVEN EIGHT POINTS TO CLOSE AT TWO THOUSAND ONE HUNDRED TWO POINT FIVE FIVE
M04_423C020O_STR,3.023875,/dt05_str_simu/M04_423C020O_STR.wav,U. S. F. AND G. HAD NO COMMENT
F04_423C020C_STR,9.3154375,/dt05_str_simu/F04_423C020C_STR.wav,PRIOR TO THE FILING THE COMPANY SAID IT HAD BEEN ATTEMPTING TO SETTLE ITS DEBT WITH THE CREDITORS AND TO GAIN ADDITIONAL BANK FINANCING TO CONTINUE GOING OPERATIONS
M04_22GC0114_STR,7.1198125,/dt05_str_simu/M04_22GC0114_STR.wav,THE GOVERNMENT IS EXPECTED TO SELL ABOUT TWENTY NINE POINT FIVE BILLION DOLLARS OF NEW NOTES AND BONDS STARTING TOMORROW
F01_050C010P_STR,4.7999375,/dt05_str_simu/F01_050C010P_STR.wav,THE COMPANY SAID IT ENDED TALKS ON A POSSIBLE BUSINESS COMBINATION
F01_22HC0107_STR,9.330375,/dt05_str_simu/F01_22HC0107_STR.wav,UNLESS OTHERWISE NOTED CHANGES INVOLVED DIRECT HOLDINGS OF COMMON STOCK AND TOOK PLACE IN OCTOBER AND NOVEMBER OF NINETEEN EIGHTY SEVEN
M03_420C020N_STR,4.9158125,/dt05_str_simu/M03_420C020N_STR.wav,BUT ANY DIP IN INFLATION ASSOCIATED WITH OIL PRICES IS LIKELY TO BE TEMPORARY
F04_421C0207_STR,1.8598125,/dt05_str_simu/F04_421C0207_STR.wav,THAT'S ANOTHER STORY
F04_421C0208_STR,3.9519375,/dt05_str_simu/F04_421C0208_STR.wav,FEW PEOPLE PREDICT A DIVIDEND CUT AT G. M. HOWEVER
M04_423C0201_STR,6.01975,/dt05_str_simu/M04_423C0201_STR.wav,FOR TAXPAYERS THE CHIEF ADVANTAGE OF PAYING BY THEIR CREDIT CARDS WOULD BE EXTRA TIME TO PAY
F01_051C010R_STR,7.90375,/dt05_str_simu/F01_051C010R_STR.wav,THE ECONOMIC PLANNING BOARD WHICH ANNOUNCED THE MEASURES SAID THE GOVERNMENT'S GOAL IS TO HOLD INFLATION BELOW FIVE PERCENT THIS YEAR
F04_422C020Y_STR,9.61975,/dt05_str_simu/F04_422C020Y_STR.wav,DOFASCO HAMILTON ONTARIO SAID ABOUT THREE POINT THREE MILLION CONVERTIBLE PREFERRED SHARES ABOUT EIGHTY SIX PERCENT OF THE TOTAL OUTSTANDING WERE TENDERED
F04_422C020I_STR,4.74775,/dt05_str_simu/F04_422C020I_STR.wav,TRADERS SAID THE REASON BEHIND THE FIRST HOUR FOCUS IS THE ACTION IN THE DOLLAR
M03_051C010D_STR,10.1953125,/dt05_str_simu/M03_051C010D_STR.wav,IN YESTERDAY'S RELEASE THE DEPARTMENT ALSO REVISED THE SEPTEMBER PERFORMANCE TO A ZERO POINT TWO PERCENT RISE AFTER PREVIOUSLY REPORTING IT AS UNCHANGED
F04_052C010Q_STR,6.1508125,/dt05_str_simu/F04_052C010Q_STR.wav,SHE ALSO HAS WORKED AT NEW YORK MAGAZINE ANOTHER WEEKLY CITY PUBLICATION AND THE WASHINGTON POST
M03_22HC010K_STR,6.1025625,/dt05_str_simu/M03_22HC010K_STR.wav,COMMON SHARES THAT AREN'T PURCHASED WILL BE EXCHANGED FOR THE COMBINATION OF NEW PREFERRED AND CASH
M03_051C010C_STR,4.7640625,/dt05_str_simu/M03_051C010C_STR.wav,THE OCTOBER RISE WAS INITIALLY REPORTED AS A ZERO POINT TWO PERCENT DROP
M03_22GC0105_STR,4.6278125,/dt05_str_simu/M03_22GC0105_STR.wav,EVEN IF JAPANESE INVESTORS DON'T SELL DOLLARS SOMEBODY ELSE WILL HE SAYS
M03_053C010X_STR,9.2671875,/dt05_str_simu/M03_053C010X_STR.wav,VOLUME WAS A MODERATE FOUR HUNDRED FIFTY FOUR POINT SEVEN MILLION SHARES PICKING UP SLIGHTLY FROM WEDNESDAY'S FOUR HUNDRED TWENTY SEVEN POINT FOUR MILLION SHARES
F01_052C010S_STR,3.631875,/dt05_str_simu/F01_052C010S_STR.wav,IN A MINUTE THE DEAL IS CLOSED
F01_050C0105_STR,6.3196875,/dt05_str_simu/F01_050C0105_STR.wav,IN A STATEMENT R. L. R. SAID THE BROKERAGE UNIT GENERATED SUBSTANTIALLY ALL OF ITS REVENUE
F04_421C0209_STR,5.5159375,/dt05_str_simu/F04_421C0209_STR.wav,ONE INVESTMENT OFFICER SAYS MR. SMITH WAS ASKED LAST WEEK WHAT IT WOULD TAKE TO CUT THE DIVIDEND
M03_052C010R_STR,3.2115625,/dt05_str_simu/M03_052C010R_STR.wav,MS. AMSTERDAM DECLINED TO COMMENT
F01_050C010U_STR,10.1675,/dt05_str_simu/F01_050C010U_STR.wav,IN JANUARY THE BEAVERTON OREGON TOY MAKER DISCLOSED TALKS CONCERNING ITS POSSIBLE TAKEOVER BY A THIRD PARTY WHO PROPOSED A FRIENDLY TRANSACTION
F01_422C020B_STR,2.5040625,/dt05_str_simu/F01_422C020B_STR.wav,I WANT A JOB
M03_050C0110_STR,6.908125,/dt05_str_simu/M03_050C0110_STR.wav,IN ADDITION THE BANK HAS ALWAYS PURSUED A POLICY OF KEEPING ITS BALANCE SHEET RELATIVELY LIQUID INSIDERS AND COMPETITORS SAID
F04_420C020C_STR,8.4355625,/dt05_str_simu/F04_420C020C_STR.wav,INTERNATIONAL MOBILE MACHINES CORPORATION SOLD ONE MILLION SHARES OF TWO DOLLAR AND FIFTY CENT CUMULATIVE PREFERRED AT TWENTY FIVE DOLLARS EACH
M04_421C020I_STR,7.1998125,/dt05_str_simu/M04_421C020I_STR.wav,SOME LOCAL MANUFACTURERS HAVE AVOIDED THE TIGHT LABOR MARKET BY CONTRACTING WORK TO FACTORIES IN CHINA
F01_422C0205_STR,11.7446875,/dt05_str_simu/F01_422C0205_STR.wav,THE TWO FINANCIAL SERVICES CONCERNS SAID THEY PREVIOUSLY AGREED TO END THE AGREEMENT IF THE TRANSACTION WASN'T COMPLETED BY MARCH TWENTY FOURTH NINETEEN EIGHTY SEVEN
F04_423C0210_STR,4.86775,/dt05_str_simu/F04_423C0210_STR.wav,THE DIVIDEND WAS LAST RAISED IN OCTOBER NINETEEN EIGHTY SEVEN BY FOUR CENTS
M04_421C020L_STR,7.535625,/dt05_str_simu/M04_421C020L_STR.wav,THE GOVERNMENT PREDICTS SPENDING FOR PLANT AND MACHINERY WILL GROW TWENTY FIVE PERCENT THIS YEAR UP FROM NINE POINT EIGHT PERCENT LAST YEAR
F01_050C0116_STR,3.6958125,/dt05_str_simu/F01_050C0116_STR.wav,I PREFER NOT TO SAY ANYTHING MORE THAN THAT
F04_423C020Z_STR,7.38,/dt05_str_simu/F04_423C020Z_STR.wav,OUR EARNINGS ARE GOOD AND WE WANT THE PAYOUT RATE TO INCREASE OVER TIME A SPOKESWOMAN FOR THE DETROIT BANK HOLDING COMPANY SAID
M03_22GC0102_STR,4.083875,/dt05_str_simu/M03_22GC0102_STR.wav,MR. WOLF SAID THE NEW JOB WILL BE PRIMARILY BUSINESS ORIENTED
M04_420C020G_STR,5.7119375,/dt05_str_simu/M04_420C020G_STR.wav,THE PHILADELPHIA BASED CONCERN DEVELOPS AND DESIGNS ADVANCED TELECOMMUNICATIONS SYSTEMS
F01_053C0107_STR,9.9116875,/dt05_str_simu/F01_053C0107_STR.wav,I. B. M. P. C.S TRADITIONALLY ARE PRICED HIGHER THAN RIVAL BRANDS WHICH TYPICALLY MUST UNDERCUT I. B. M. PRICES BY FIFTEEN PERCENT
F04_052C010X_STR,5.5963125,/dt05_str_simu/F04_052C010X_STR.wav,IT SAID VARIOUS LOCAL PLANT ISSUES MUST STILL BE RESOLVED BEFORE THE CONTRACT IS CONCLUDED
M04_053C0108_STR,3.463875,/dt05_str_simu/M04_053C0108_STR.wav,THE TASK FORCE REPORT ISN'T ALL BAD
M04_053C010L_STR,4.9038125,/dt05_str_simu/M04_053C010L_STR.wav,IT SAID IT IS NEGOTIATING THE SALE OF CERTAIN ASSETS OF THE BROKERAGE UNIT
M04_420C0202_STR,9.39925,/dt05_str_simu/M04_420C0202_STR.wav,ACCORDING TO THE ADMINISTRATIVE OFFICES OF THE U. S. COURTS ONLY HALF OF THE FIFTY BANKRUPTCY JUDGES WHOSE TERMS EXPIRE BY NINETEEN EIGHTY EIGHT WILL RETURN
M04_053C0103_STR,4.679625,/dt05_str_simu/M04_053C0103_STR.wav,A SPOKESWOMAN FOR THE DEPARTMENT SAID NO SUCH DECISION HAS BEEN MADE YET
F04_053C010U_STR,7.155625,/dt05_str_simu/F04_053C010U_STR.wav,ALSO INDIVIDUAL INVESTORS' CONCERN OVER VOLATILITY IN FINANCIAL MARKETS MAY HAVE CONTRIBUTED TO THE INCREASE SHE SAID
F04_053C010N_STR,5.7958125,/dt05_str_simu/F04_053C010N_STR.wav,STOCK AND BOND PRICES FELL FRIDAY AMID CONCERN ABOUT LACK OF PROGRESS IN THE BUDGET TALKS
F01_051C010H_STR,3.536,/dt05_str_simu/F01_051C010H_STR.wav,THE POLICY NEEDED FOR THIS WILL BE FURTHER DEVELOPED
F04_053C010V_STR,5.1081875,/dt05_str_simu/F04_053C010V_STR.wav,LAST FRIDAY THE DOW JONES INDUSTRIAL AVERAGE POSTED ITS THIRD BIGGEST POINT DECLINE EVER
M04_22HC010S_STR,2.2318125,/dt05_str_simu/M04_22HC010S_STR.wav,THE STOCK PRICE SANK
M03_050C0107_STR,7.8115625,/dt05_str_simu/M03_050C0107_STR.wav,THE PARENT COMPANY ADDED THAT IT MAY SEEK OTHER BUSINESS OPPORTUNITIES SUBJECT TO THE AVAILABILITY OF FINANCING WHICH MAY NOT BE AVAILABLE
F01_421C020D_STR,7.783625,/dt05_str_simu/F01_421C020D_STR.wav,PHILLIPS PETROLEUM CORPORATION'S PROFIT MEANWHILE PLUNGED SIXTY THREE PERCENT AMID WEAK NATURAL GAS PRICES
M04_22HC010Y_STR,2.615875,/dt05_str_simu/M04_22HC010Y_STR.wav,THESE POWERS ARE IMPORTANT TO US
M04_421C020Y_STR,9.3036875,/dt05_str_simu/M04_421C020Y_STR.wav,IN NEW YORK STOCK EXCHANGE COMPOSITE TRADING YESTERDAY THE COMPANY'S STOCK ROSE SIXTY TWO POINT FIVE CENTS TO NINETEEN POINT SIX TWO FIVE DOLLARS
F01_053C0114_STR,3.15175,/dt05_str_simu/F01_053C0114_STR.wav,OUR CUSTOMERS WANT THEM
M03_051C010Z_STR,5.34775,/dt05_str_simu/M03_051C010Z_STR.wav,THE CURRENCY WAS QUOTED LATE IN THE DAY IN SYDNEY AT SEVENTY SEVEN POINT OH NINE U. S. CENTS
M04_420C0204_STR,8.6158125,/dt05_str_simu/M04_420C0204_STR.wav,EXPENSES FROM THE DELAYED NINE MILE POINT TWO NUCLEAR PLANT ACCOUNTED FOR TWO HUNDRED SIXTY NINE MILLION DOLLARS OF THE WRITE OFF
F01_050C010K_STR,6.63975,/dt05_str_simu/F01_050C010K_STR.wav,MOST EUROPEAN TRADERS WERE REPORTEDLY STAYING OUT OF ACTION UNTIL THE TRADE FIGURES ARE RELEASED
M03_052C010T_STR,6.2675625,/dt05_str_simu/M03_052C010T_STR.wav,MR. BARRETT SAYS HE PAID ONE HUNDRED SEVENTY FIVE THOUSAND DOLLARS FOR THE ROLLS ONLY SIX MONTHS AGO
F04_420C020B_STR,7.2595625,/dt05_str_simu/F04_420C020B_STR.wav,MINING EMPLOYMENT WHICH INCLUDES THE OIL AND GAS EXTRACTION INDUSTRY ROSE THREE THOUSAND AFTER A ONE THOUSAND JOB RISE
F04_053C010P_STR,2.3079375,/dt05_str_simu/F04_053C010P_STR.wav,THE DOLLAR WAS LITTLE CHANGED
M03_420C020A_STR,5.7875625,/dt05_str_simu/M03_420C020A_STR.wav,CONSTRUCTION EMPLOYMENT FELL FORTY SEVEN THOUSAND AFTER A FIFTEEN THOUSAND JOB DECLINE THE MONTH BEFORE
M04_423C020X_STR,6.5594375,/dt05_str_simu/M04_423C020X_STR.wav,MANUFACTURERS NATIONAL CORPORATION RAISED THE QUARTERLY DIVIDEND ON ITS COMMON STOCK TO FORTY SIX CENTS
M03_420C0205_STR,7.0116875,/dt05_str_simu/M03_420C0205_STR.wav,REGULATORS AREN'T ALLOWING THE UTILITY AN EIGHTEEN PERCENT OWNER IN THE PROJECT TO PASS THAT ALONG TO CUSTOMERS
M04_052C010G_STR,11.335625,/dt05_str_simu/M04_052C010G_STR.wav,THE NIKKEI INDEX OF TWO HUNDRED TWENTY FIVE SELECTED ISSUES EDGED UP TWELVE POINT FOUR THREE POINTS TO CLOSE AT TWENTY FIVE THOUSAND SIX HUNDRED SEVENTEEN POINT EIGHT TWO
F01_22HC010D_STR,8.35175,/dt05_str_simu/F01_22HC010D_STR.wav,THE DOLLAR IS STILL THE KEY SAID JACK P. BAKER HEAD OF BLOCK TRADING AT SHEARSON LEHMAN BROTHERS INCORPORATED NEW YORK
F04_051C0110_STR,3.8998125,/dt05_str_simu/F04_051C0110_STR.wav,WE LOOK FOR HIGHER THAN STANDARD RETURNS MR. SPERLING SAYS
M04_051C010N_STR,9.9675625,/dt05_str_simu/M04_051C010N_STR.wav,IN AMERICAN STOCK EXCHANGE COMPOSITE TRADING YESTERDAY SUN CITY CLOSED AT TEN DOLLARS AND FIFTY CENTS A SHARE UP ONE POINT EIGHT SEVEN FIVE DOLLARS
F04_051C0112_STR,5.0919375,/dt05_str_simu/F04_051C0112_STR.wav,THERE ARE TOO MANY FOREIGN AND INSTITUTIONAL PLAYERS WILLING TO PAY HIGHER PRICES THAN WE ARE
M03_22HC0103_STR,6.0358125,/dt05_str_simu/M03_22HC0103_STR.wav,PROCEEDS WILL BE USED TO FINANCE THE ELECTRIC UTILITY'S CONSTRUCTION PROGRAM AND FOR GENERAL PURPOSES
F04_051C0109_STR,5.69175,/dt05_str_simu/F04_051C0109_STR.wav,IN NOVEMBER IT WAS CUT TO SEVENTEEN POINT FIVE CENTS FROM TWENTY TWO POINT FIVE CENTS
F04_421C0214_STR,3.51225,/dt05_str_simu/F04_421C0214_STR.wav,IT SHOULD BE GOVERNMENT REGULATED SAYS DOCTOR WOLFE
F01_053C010E_STR,12.9194375,/dt05_str_simu/F01_053C010E_STR.wav,SINCE THE EARLY NINETEEN EIGHTIES DATA GENERAL HAS TRIED TO COMPETE HEAD ON WITH INTERNATIONAL BUSINESS MACHINES CORPORATION AND DIGITAL EQUIPMENT CORPORATION FOR LARGE CUSTOMERS
M03_053C010I_STR,6.87575,/dt05_str_simu/M03_053C010I_STR.wav,THE BRANFORD CONNECTICUT BASED COMPANY HAD STOCK OFFERINGS IN NINETEEN EIGHTY SIX AND NINETEEN EIGHTY SEVEN TO REDUCE DEBT
M04_052C010N_STR,5.09575,/dt05_str_simu/M04_052C010N_STR.wav,THE STOCK FIRMED FOUR POINT SEVEN OH TO THREE HUNDRED THIRTY SEVEN POINT FIVE OH
F01_053C0106_STR,8.6635625,/dt05_str_simu/F01_053C0106_STR.wav,ONE OF THE NEW P. C.S OFFERS ALMOST DOUBLE THE MEMORY AND SLIGHTLY MORE STORAGE FOR ELEVEN PERCENT LESS THAN THE COMPETING COMPAQ MACHINE
M04_423C020R_STR,6.3758125,/dt05_str_simu/M04_423C020R_STR.wav,A CITICORP PORTFOLIO MANAGER SAID THE UNIT'S NEW OWNER COULD LOSE QUITE A FEW CURRENT MANAGERS
F04_22GC010D_STR,2.5396875,/dt05_str_simu/F04_22GC010D_STR.wav,INTEREST RATES WILL BE ANNOUNCED WEDNESDAY
F04_423C020V_STR,3.9999375,/dt05_str_simu/F04_423C020V_STR.wav,TIGHTER CREDIT CONDITIONS MEAN HIGHER INTEREST RATE
F04_423C0207_STR,6.3686875,/dt05_str_simu/F04_423C0207_STR.wav,REPRESENTATIVES FOR THE TWO IMPORTERS SAID THE PROGRAMS HAVE ENDED AND NEW INCENTIVES HAVEN'T BEEN ANNOUNCED
F04_422C020M_STR,3.6198125,/dt05_str_simu/F04_422C020M_STR.wav,ALSO TWO BANKS BOOSTED FOREIGN LOAN LOSS RESERVES
M04_22GC010H_STR,4.8638125,/dt05_str_simu/M04_22GC010H_STR.wav,THE BOSTON PROPERTY WAS FULLY OCCUPIED A BROKER CLOSE TO THE BUILDING SAID
M03_422C020W_STR,8.4039375,/dt05_str_simu/M03_422C020W_STR.wav,ITS DECLINE WAS APPARENTLY SPLIT BY FORD CHRYSLER AND HONDA MOTOR COMPANY WHOSE MARKET SHARES EACH GREW ONE POINT ONE PERCENT
M04_22GC0101_STR,8.3753125,/dt05_str_simu/M04_22GC0101_STR.wav,ROBINS SAID MR. WOLF FORTY THREE YEARS OLD IS LEAVING AFTER THIRTEEN YEARS WITH THE COMPANY FOR A POSITION WITH A TEXAS HEALTH CARE CONCERN
F04_050C0109_STR,5.5320625,/dt05_str_simu/F04_050C0109_STR.wav,THOUGH THERE WAS LITTLE EVIDENCE THE STOCK MARKET PLUNGE HAD AFFECTED SALES THE OUTLOOK REMAINS UNCERTAIN
