ID,duration,wav,wrd
F06_443C020D_STR,9.8003125,/et05_str_real/F06_443C020D_STR.wav,AMONG EXPORT LED ELECTRICAL AND COMPUTER MAKERS JAPAN VICTOR COMPANY FELL FIFTY TO TWO THOUSAND THREE HUNDRED TWENTY
F05_446C0204_STR,4.6559375,/et05_str_real/F05_446C0204_STR.wav,THE CONSENSUS WAS THAT A NEW PIECE OF PAPER ISN'T REQUIRED SAID ONE U. S. DIPLOMAT
M05_441C020B_STR,6.3238125,/et05_str_real/M05_441C020B_STR.wav,GRAND AUTO SLID THREE TO FIFTEEN AND ONE EIGHTH ON THE AMERICAN STOCK EXCHANGE
F06_447C020S_STR,4.896,/et05_str_real/F06_447C020S_STR.wav,BUT WHILE THE FED STANDS PAT IT IS COMING UNDER INCREASING ATTACK FROM BOTH SIDES
M06_445C020S_STR,3.1039375,/et05_str_real/M06_445C020S_STR.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
M06_447C020F_STR,4.8159375,/et05_str_real/M06_447C020F_STR.wav,THEY WERE SOLD TO UNDERWRITERS LED BY PRUDENTIAL BACHE SECURITIES INCORPORATED
F05_447C0217_STR,6.8158125,/et05_str_real/F05_447C0217_STR.wav,THE LOW WAS ONE THOUSAND TWO HUNDRED SEVENTY POINT ONE NINE AND THE HIGH WAS ONE THOUSAND TWO HUNDRED SEVENTY THREE POINT EIGHT EIGHT
M05_442C020G_STR,4.5556875,/et05_str_real/M05_442C020G_STR.wav,A MONSANTO SPOKESMAN SAID THERE'S VERY LITTLE WE CAN SAY
F05_445C020N_STR,6.9840625,/et05_str_real/F05_445C020N_STR.wav,CONISTON PARTNERS OF NEW YORK SAID IT HAS A SIX POINT EIGHT PERCENT STAKE IN GILLETTE AND MAY SEEK TO ACQUIRE THE COMPANY OR GAIN SEATS ON ITS BOARD
F06_446C020C_STR,9.2325625,/et05_str_real/F06_446C020C_STR.wav,THE UNSOLD BALANCE LATE YESTERDAY WAS ABOUT THIRTY SIX POINT THREE MILLION DOLLARS ACCORDING TO SHEARSON LEHMAN BROTHERS THE LEAD UNDERWRITER
F06_441C0216_STR,2.7758125,/et05_str_real/F06_441C0216_STR.wav,HE DECLINED TO NAME SPECIFIC PRODUCTS
F05_445C020U_STR,3.0319375,/et05_str_real/F05_445C020U_STR.wav,WE HAD TO SUSTAIN SOME MODEST OPERATING LOSSES
F05_442C020X_STR,3.44,/et05_str_real/F05_442C020X_STR.wav,ABOUT THREE POINT FIVE BILLION DOLLARS OF SECURITIES ARE AFFECTED
M05_446C020Q_STR,7.1078125,/et05_str_real/M05_446C020Q_STR.wav,THERE WAS A STRIKING SPLIT BETWEEN THE SEXES WITH MEN MORE LIKELY THAN WOMEN TO FAVOR SPACE PROGRAMS
F05_442C020V_STR,4.7756875,/et05_str_real/F05_442C020V_STR.wav,UTILITY ANALYSTS HOWEVER EXPECT THE AGREEMENT TO BE COMPLETED WITHOUT MUCH DIFFICULTY
M05_443C0211_STR,4.804,/et05_str_real/M05_443C0211_STR.wav,ESTIMATED AND ACTUAL RESULTS INVOLVING LOSSES ARE OMITTED
F06_441C020K_STR,9.2879375,/et05_str_real/F06_441C020K_STR.wav,THE FOLLOWING OFFICIALS DIRECTORS AND LARGE STOCKHOLDERS OF COMPANIES REPORTED CHANGES IN HOLDINGS UNDER THE SECURITIES EXCHANGE ACT OF NINETEEN THIRTY FOUR
F06_446C0206_STR,2.8800625,/et05_str_real/F06_446C0206_STR.wav,WE'RE NOT PREPARED TO BE ADVOCATES FOR THE K. G. B.
F05_444C020Q_STR,6.85575,/et05_str_real/F05_444C020Q_STR.wav,THE OFFERS INDICATE A TOTAL PRICE FOR THE COMPANY EXCEEDING EIGHT HUNDRED MILLION DOLLARS BASED ON SEVENTEEN POINT TWO MILLION SHARES OUTSTANDING
F06_444C020D_STR,3.6798125,/et05_str_real/F06_444C020D_STR.wav,IT ADDS TO THE SUPPORT FOR THE TRADE BILL GETTING THROUGH HE SAID
F05_447C020I_STR,4.616,/et05_str_real/F05_447C020I_STR.wav,IT HAD FOURTEEN POINT FIVE MILLION COMMON SHARES OUTSTANDING BEFORE THE ISSUE
M06_442C0211_STR,2.3121875,/et05_str_real/M06_442C0211_STR.wav,SO NORMALCY HAS RETURNED
M06_440C020L_STR,3.087875,/et05_str_real/M06_440C020L_STR.wav,THE INVESTOR NOW OWNS SEVENTY THREE PERCENT OF THE COMPANY
F06_445C020I_STR,3.568,/et05_str_real/F06_445C020I_STR.wav,THE AIRLINE IMPOSED THE CONTRACT WITHOUT UNION BARGAINING
M05_443C0213_STR,4.3804375,/et05_str_real/M05_443C0213_STR.wav,HONDA WAS DOWN TEN TO ONE THOUSAND NINE HUNDRED THIRTY
F05_444C0213_STR,3.7439375,/et05_str_real/F05_444C0213_STR.wav,A CHANGE IN THE FIRM'S OWNERSHIP ALSO SHOULD TURN ON A BRIGHT WARNING LIGHT
M06_440C0203_STR,2.487875,/et05_str_real/M06_440C0203_STR.wav,ABOUT HALF THESE MANAGERS ARE IN THE U. S.
F06_446C020L_STR,9.1281875,/et05_str_real/F06_446C020L_STR.wav,ASSETS MORE THAN DOUBLED SINCE THEN TO ONE HUNDRED SIXTY POINT FOUR BILLION SWISS FRANCS ONE HUNDRED FIFTEEN POINT SIX BILLION DOLLARS IN NINETEEN EIGHTY SEVEN
F05_446C020M_STR,5.663875,/et05_str_real/F05_446C020M_STR.wav,NET INCOME ROSE ONE HUNDRED TWENTY FIVE PERCENT TO SEVEN HUNDRED FIFTY THREE MILLION SWISS FRANCS IN THAT PERIOD
M05_441C020C_STR,9.8759375,/et05_str_real/M05_441C020C_STR.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
M05_443C020U_STR,7.755625,/et05_str_real/M05_443C020U_STR.wav,FEES RANGE UP TO ABOUT FORTY DOLLARS ANNUALLY FOR BASIC CARDS AND SIXTY DOLLARS A YEAR FOR GOLD CARDS
M06_442C020B_STR,5.31925,/et05_str_real/M06_442C020B_STR.wav,SHAMROCK'S PRETAX PROFIT FROM THE SALE WAS ONE HUNDRED TWENTY FIVE MILLION DOLLARS A SPOKESWOMAN SAID
F05_446C0209_STR,6.63175,/et05_str_real/F05_446C0209_STR.wav,MR. ICAHN AND AN INVESTOR GROUP HE HEADS HOLD SEVENTY TWO POINT SEVEN PERCENT OF T. W. A.'S SHARES
F05_440C020A_STR,6.079875,/et05_str_real/F05_440C020A_STR.wav,DESPITE THE JULY DECLINE DURABLE GOODS ORDERS REMAINED SEVEN POINT SEVEN PERCENT ABOVE THE YEAR EARLIER LEVEL
F05_447C0208_STR,7.671875,/et05_str_real/F05_447C0208_STR.wav,BEFORE THE TRANSACTION WASHINGTON NATIONAL CONTROLLED ONE POINT EIGHT MILLION UNITED PRESIDENTIAL SHARES OR FORTY ONE POINT FIVE PERCENT OF THE COMPANY
F05_445C020D_STR,4.751875,/et05_str_real/F05_445C020D_STR.wav,GRAND AUTO SLID THREE TO FIFTEEN AND ONE EIGHTH ON THE AMERICAN STOCK EXCHANGE
F06_442C020A_STR,11.040375,/et05_str_real/F06_442C020A_STR.wav,UNDER TERMS PREVIOUSLY REPORTED THE ITALIAN AGRICULTURAL CONCERN ASSUMED THAT ONE HUNDRED NINETY FIVE MILLION DOLLARS IN SUBORDINATED DEBT AS PART OF THE TRANSACTION
F05_444C020J_STR,6.2391875,/et05_str_real/F05_444C020J_STR.wav,SONY WHICH LOST POINTS IN PREVIOUS SESSIONS THIS WEEK REBOUNDED EIGHTY TO FIVE THOUSAND ONE HUNDRED THIRTY
M05_441C0210_STR,6.1636875,/et05_str_real/M05_441C0210_STR.wav,AFTER THE OFFERING REPUBLIC NEW YORK WILL HOLD ABOUT FORTY NINE PERCENT OF THE AFFILIATE
F06_442C020I_STR,4.736125,/et05_str_real/F06_442C020I_STR.wav,BUT ON THE FIRST READ THROUGH THE CASE IS WITHOUT MERIT AND WE INTEND TO FIGHT IT
M05_440C020X_STR,7.5078125,/et05_str_real/M05_440C020X_STR.wav,MANY ANALYSTS CITE AN EXPECTED INCREASE IN AIRCRAFT ORDERS AS A BIG REASON FOR THE ANTICIPATED JUNE INCREASE
M06_444C020R_STR,8.231875,/et05_str_real/M06_444C020R_STR.wav,THE MID JULY INCREASE CAME EVEN THOUGH AUTO MAKERS ARE OFFERING INCENTIVES ON FEWER CARS THIS YEAR THAN THEY DID LAST YEAR OR EARLIER THIS YEAR
F05_440C0206_STR,3.1839375,/et05_str_real/F05_440C0206_STR.wav,TWO OTHER ISSUES BEGAN TRADING RECENTLY ON THE BIG BOARD
F05_445C020V_STR,1.592,/et05_str_real/F05_445C020V_STR.wav,WE DIDN'T LIKE THAT
F06_444C020C_STR,8.2160625,/et05_str_real/F06_444C020C_STR.wav,SENATE FINANCE CHAIRMAN LLOYD BENTSEN D. TEXAS SAID HE WOULD SPEED UP WORK ON THE PACKAGE BECAUSE OF THE CRASH
M06_443C020H_STR,5.9266875,/et05_str_real/M06_443C020H_STR.wav,THOSE IDENTIFIED AS BENEFICIAL OWNERS HOLD AT LEAST TEN PERCENT OF A COMPANY'S EQUITY SECURITIES
M06_442C0209_STR,3.815875,/et05_str_real/M06_442C0209_STR.wav,IT RECEIVED NO PROPOSALS THAT WERE IN THE BEST INTEREST OF THE SHAREHOLDERS THE COMPANY SAID
F06_447C0201_STR,6.9199375,/et05_str_real/F06_447C0201_STR.wav,I DON'T MEAN THERE COULDN'T BE SOME IMPROVEMENTS IN THE REVENUE ACT OF NINETEEN EIGHTY SIX WHICH TOOK EFFECT THIS MONTH
F06_440C0211_STR,3.6,/et05_str_real/F06_440C0211_STR.wav,ABOUT THREE POINT FIVE BILLION DOLLARS OF SECURITIES ARE AFFECTED
M06_440C0207_STR,5.879625,/et05_str_real/M06_440C0207_STR.wav,THE AGENCY ISN'T LIKELY TO TAKE ANY ACTION UNTIL THE UNION'S RANK AND FILE VOTES ON THE CONTRACT IN TWO TO THREE WEEKS
F05_446C0210_STR,7.3283125,/et05_str_real/F05_446C0210_STR.wav,THE COMPANY SAID ITS EUROPEAN BANKING AFFILIATE SAFRA REPUBLIC PLANS TO RAISE MORE THAN FOUR HUNDRED FIFTY MILLION DOLLARS THROUGH AN INTERNATIONAL OFFERING
M06_445C020F_STR,4.2238125,/et05_str_real/M06_445C020F_STR.wav,IT RECEIVED NO PROPOSALS THAT WERE IN THE BEST INTEREST OF THE SHAREHOLDERS THE COMPANY SAID
M05_446C020U_STR,4.0758125,/et05_str_real/M05_446C020U_STR.wav,THAT WOULD FOLLOW A TWO POINT TWO PERCENT DROP IN MAY
M06_445C020Q_STR,4.719875,/et05_str_real/M06_445C020Q_STR.wav,IF THE DOLLAR STARTS TO PLUNGE THE FED MAY STEP UP ITS DEFENSE OF THE CURRENCY
M06_447C020L_STR,5.439875,/et05_str_real/M06_447C020L_STR.wav,EMPLOYMENT LOOKED STRONG INFLATION WAS LOW AND CONSUMER SPENDING AND INVESTMENT WERE HOLDING UP REASONABLY WELL
M06_441C020E_STR,5.239875,/et05_str_real/M06_441C020E_STR.wav,ELDERS BREWING WILL BE BASED OUTSIDE AUSTRALIA BECAUSE SEVENTY PERCENT OF ITS ASSETS ARE IN BRITAIN AND CANADA
F05_442C0212_STR,4.0,/et05_str_real/F05_442C0212_STR.wav,FOREIGNERS ARE BACK AND NEGOTIATING WITH THE CHINESE WILL BE AS TOUGH AS EVER
F05_443C020T_STR,5.399875,/et05_str_real/F05_443C020T_STR.wav,VISA AND MASTERCARD FEES VARY BECAUSE THEY ARE SET BY THE BANKS OR OTHER INSTITUTIONS THAT ISSUE THE CARDS
M05_440C020Y_STR,4.403375,/et05_str_real/M05_440C020Y_STR.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
F05_442C0213_STR,1.3839375,/et05_str_real/F05_442C0213_STR.wav,THAT'S FINE
M05_444C020L_STR,8.37975,/et05_str_real/M05_444C020L_STR.wav,NO ONE IS MAKING VERY MUCH MONEY ON IT ACKNOWLEDGES BRIAN J. KELLY CHAIRMAN OF BELL ATLANTIC'S INVESTMENT DEVELOPMENT UNIT
M05_443C020E_STR,5.1718125,/et05_str_real/M05_443C020E_STR.wav,KYOCERA WAS UP SIXTY AT FIVE THOUSAND TWO HUNDRED SIXTY
F05_445C020C_STR,4.5438125,/et05_str_real/F05_445C020C_STR.wav,TESTIMONY CONCLUDED THIS WEEK AND CLOSING ARGUMENTS ARE SCHEDULED TO BEGIN MONDAY
M06_444C0212_STR,8.263875,/et05_str_real/M06_444C0212_STR.wav,REALIZED CAPITAL GAINS INCREASED FORTY TWO PERCENT TO NINE HUNDRED NINE MILLION DOLLARS FROM SIX HUNDRED FORTY POINT NINE MILLION DOLLARS
F05_442C020E_STR,6.35175,/et05_str_real/F05_442C020E_STR.wav,UNDER TOKYO TRADING RULES THE MAXIMUM ONE DAY DROP FOR SONY IS FIVE HUNDRED YEN ABOUT THREE DOLLARS AND FIFTY CENTS
M05_442C020L_STR,9.4836875,/et05_str_real/M05_442C020L_STR.wav,THE MAY SLUMP REPORTED JUNE TWENTY SECOND CAME AS A BIG SURPRISE TO MOST ANALYSTS AND HELPED TRIGGER A POWERFUL BOND RALLY THAT DAY
F06_446C020B_STR,8.880375,/et05_str_real/F06_446C020B_STR.wav,THE ISSUE WAS PRICED AFTER AUCTION TO YIELD FROM THREE POINT FIVE PERCENT IN NINETEEN EIGHTY SEVEN TO FIVE POINT FIVE PERCENT IN NINETEEN NINETY SEVEN
M05_442C020C_STR,7.5715,/et05_str_real/M05_442C020C_STR.wav,SHAMROCK HAS INTERESTS IN TELEVISION AND RADIO STATIONS ENERGY SERVICES REAL ESTATE AND VENTURE CAPITAL
F06_441C0207_STR,2.7440625,/et05_str_real/F06_441C0207_STR.wav,IN JAPAN IT'S ALL GREEK SO TO SPEAK
M05_444C020O_STR,7.96375,/et05_str_real/M05_444C020O_STR.wav,THE COMPANY DECLINED TO IDENTIFY THE BIDDERS BUT SAID IT RECEIVED OFFERS IN THE HIGH FORTY DOLLARS PER SHARE
M05_442C0214_STR,4.2676875,/et05_str_real/M05_442C0214_STR.wav,A CHANGE IN THE FIRM'S OWNERSHIP ALSO SHOULD TURN ON A BRIGHT WARNING LIGHT
F06_443C020I_STR,8.64025,/et05_str_real/F06_443C020I_STR.wav,UNLESS OTHERWISE NOTED CHANGES INVOLVED DIRECT HOLDINGS OF COMMON STOCK AND TOOK PLACE IN SEPTEMBER AND OCTOBER OF NINETEEN EIGHTY SEVEN
F05_447C0214_STR,1.7440625,/et05_str_real/F05_447C0214_STR.wav,WE DIDN'T LIKE THAT
M06_444C020U_STR,3.415875,/et05_str_real/M06_444C020U_STR.wav,M. C. I. PLANS TO BEGIN OFFERING THE SERVICE AT THE END OF THIS MONTH
F06_447C0211_STR,3.6880625,/et05_str_real/F06_447C0211_STR.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
F05_446C020Z_STR,3.7515,/et05_str_real/F05_446C020Z_STR.wav,REPUBLIC NEW YORK ROSE ONE AND ONE QUARTER TO FORTY FIVE AND SEVEN EIGHTHS
M05_441C020F_STR,5.811875,/et05_str_real/M05_441C020F_STR.wav,ALSO A MOVE TO BASE IT ABROAD WILL HAVE TAX ADVANTAGES
M05_443C0208_STR,9.58775,/et05_str_real/M05_443C0208_STR.wav,LOCAL MEMBERSHIP JUMPED TWENTY TWO PERCENT BUT THE UNION HAS ALREADY LOST TWENTY EIGHT OF THE SEVENTY THREE NEW MEMBERS
F06_445C020P_STR,5.3279375,/et05_str_real/F06_445C020P_STR.wav,ABOUT ALL THE BUSINESSMAN CAN COUNT ON IS THAT POLICY WILL BE PRETTY VOLATILE
M06_441C020M_STR,6.6878125,/et05_str_real/M06_441C020M_STR.wav,UNLESS OTHERWISE NOTED CHANGES INVOLVED DIRECT HOLDINGS OF COMMON STOCK AND TOOK PLACE IN SEPTEMBER AND OCTOBER OF NINETEEN EIGHTY SEVEN
M05_440C0213_STR,5.739875,/et05_str_real/M05_440C0213_STR.wav,HE SAID SUCH PRODUCTS WOULD BE MARKETED BY OTHER COMPANIES WITH EXPERIENCE IN THAT BUSINESS
M06_446C0211_STR,4.215875,/et05_str_real/M06_446C0211_STR.wav,AFTER THE OFFERING REPUBLIC NEW YORK WILL HOLD ABOUT FORTY NINE PERCENT OF THE AFFILIATE
M06_440C020J_STR,6.0649375,/et05_str_real/M06_440C020J_STR.wav,THE INDEPENDENT COMMITTEE WILL RECOMMEND THAT HOLDERS ACCEPT THE OFFER AT A MEETING EXPECTED TO BE HELD IN DECEMBER T. W. A. SAID
M05_443C020C_STR,7.9958125,/et05_str_real/M05_443C020C_STR.wav,EMPLOYMENT LOOKED STRONG INFLATION WAS LOW AND CONSUMER SPENDING AND INVESTMENT WERE HOLDING UP REASONABLY WELL
M05_443C020Q_STR,4.8439375,/et05_str_real/M05_443C020Q_STR.wav,M. C. I. PLANS TO BEGIN OFFERING THE SERVICE AT THE END OF THIS MONTH
F06_447C020H_STR,5.0720625,/et05_str_real/F06_447C020H_STR.wav,THE TORONTO BASED GOLD MINING CONCERN SAID PROCEEDS WOULD BE USED FOR GENERAL PURPOSES
F06_447C020E_STR,5.3120625,/et05_str_real/F06_447C020E_STR.wav,NORTHGATE EXPLORATION LIMITED SAID IT SOLD FOUR MILLION COMMON SHARES AT EIGHT DOLLARS EACH
F06_440C020E_STR,9.904125,/et05_str_real/F06_440C020E_STR.wav,THE AVERAGE RATE ON NEW THIRTEEN WEEK TREASURY BILLS INCREASED TO SIX POINT ONE TWO PERCENT FROM FIVE POINT NINE SEVEN PERCENT AT THE PREVIOUS AUCTION LAST YEAR
M06_442C020R_STR,6.8238125,/et05_str_real/M06_442C020R_STR.wav,THE COMPANY THEN ACCEPTS THE SHARES TENDERED AT THE LOWEST PRICE NEEDED TO REACH ITS TOTAL THEN PAYS THAT AMOUNT FOR ALL SHARES IT PURCHASES
F05_442C020M_STR,4.631875,/et05_str_real/F05_442C020M_STR.wav,EVEN SOME BIGGER COMPANIES CAUTION THAT THEY ARE LEERY OF PAYING TOO BIG A PREMIUM
M06_442C020D_STR,7.13575,/et05_str_real/M06_442C020D_STR.wav,SONY CORPORATION FOR EXAMPLE CLOSED AT FOUR THOUSAND NINE HUNDRED FIFTY YEN THIRTY FOUR DOLLARS AND FIFTY CENTS A SHARE YESTERDAY
M05_444C0203_STR,10.163625,/et05_str_real/M05_444C0203_STR.wav,REVENUE IN THE QUARTER MORE THAN DOUBLED TO THREE HUNDRED SIXTY TWO POINT FOUR MILLION DOLLARS FROM ONE HUNDRED FORTY NINE POINT TWO MILLION DOLLARS
F05_446C020X_STR,6.0158125,/et05_str_real/F05_446C020X_STR.wav,MANY ANALYSTS CITE AN EXPECTED INCREASE IN AIRCRAFT ORDERS AS A BIG REASON FOR THE ANTICIPATED JUNE INCREASE
M06_441C0208_STR,5.9758125,/et05_str_real/M06_441C0208_STR.wav,THE OVERALL GAIN THE FIFTH IN THE PAST SEVEN MONTHS FOLLOWED A REVISED FOUR POINT ONE PERCENT INCREASE IN FEBRUARY
F05_444C0215_STR,5.3838125,/et05_str_real/F05_444C0215_STR.wav,IMPORTANT PERSONNEL USUALLY ARE LOCKED INTO LONG TERM CONTRACTS WITH INCENTIVES AIMED AT REDUCING THAT PROBLEM
M05_443C0201_STR,11.987625,/et05_str_real/M05_443C0201_STR.wav,THE LABOR DEPARTMENT SAID NON FARM PAYROLL EMPLOYMENT INCREASED A ROBUST THREE HUNDRED THIRTY SEVEN THOUSAND LAST MONTH AFTER A REVISED THREE HUNDRED NINETEEN THOUSAND GAIN THE MONTH BEFORE
F06_444C0201_STR,10.095875,/et05_str_real/F06_444C0201_STR.wav,IN THE NINETEEN EIGHTY FIVE QUARTER THE OWNER AND OPERATOR OF HEALTH MAINTENANCE ORGANIZATIONS EARNED SIX POINT NINE MILLION DOLLARS OR TWENTY FOUR CENTS A SHARE
M05_446C0213_STR,6.299875,/et05_str_real/M05_446C0213_STR.wav,IT ALSO OWNS THREE STATE BUSINESS MAGAZINES IN FLORIDA GEORGIA AND ARIZONA
F06_440C020F_STR,6.5561875,/et05_str_real/F06_440C020F_STR.wav,THE AVERAGE RATE ON NEW TWENTY SIX WEEK BILLS ROSE TO SIX POINT ONE SIX PERCENT FROM SIX POINT ONE TWO PERCENT
M06_441C0206_STR,3.39975,/et05_str_real/M06_441C0206_STR.wav,IN EUROPE AN AMERICAN CAN AT LEAST READ STREET SIGNS
M06_440C020C_STR,6.9198125,/et05_str_real/M06_440C020C_STR.wav,THE RISE IN THAT CATEGORY IN JULY WAS LED BY INCREASED ORDERS FOR AIRCRAFT AND PARTS NONELECTRICAL MACHINERY LUMBER AND FURNITURE
M05_447C020O_STR,4.3399375,/et05_str_real/M05_447C020O_STR.wav,THE COMPANY EXPECTS TO REPORT ITS RESULTS IN ABOUT TWO WEEKS
M06_442C0206_STR,6.768125,/et05_str_real/M06_442C0206_STR.wav,THE TORONTO BASED COMPANY PROVIDES MORTGAGE GUARANTEES TO THE CANADIAN REAL ESTATE INDUSTRY
M05_443C020P_STR,11.923875,/et05_str_real/M05_443C020P_STR.wav,IN ADDITION U. S. WEST'S DATA SOLUTIONS BUSINESS APPLIED COMMUNICATIONS INCORPORATED IS WORKING OUT WELL AND PERFORMING BETTER AHEAD OF ALL OUR SCHEDULES
M05_445C020K_STR,7.94775,/et05_str_real/M05_445C020K_STR.wav,BUT TO THE SURPRISE OF ALMOST EVERYONE STOCK PRICES BEGAN A STEADY CLIMB THAT PUSHED THE AVERAGE ABOVE WEDNESDAY'S CLOSE
F06_443C020J_STR,6.4399375,/et05_str_real/F06_443C020J_STR.wav,COMPANIES ARE LISTED WHERE TRANSACTIONS GENERALLY AGGREGATE TEN THOUSAND SHARES OR ONE HUNDRED THOUSAND DOLLARS
M06_446C020Y_STR,4.20775,/et05_str_real/M06_446C020Y_STR.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
M06_445C020E_STR,7.4318125,/et05_str_real/M06_445C020E_STR.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
M05_443C020R_STR,8.5075,/et05_str_real/M05_443C020R_STR.wav,AS PART OF THE MARKETING PLAN THE COMPANY WILL BEGIN AIRING TELEVISION COMMERCIALS DURING PRIME TIME ON ELECTION NIGHT NEXT TUESDAY
