ID,duration,wav,wrd
M06_443C020R_STR,6.216125,/et05_str_simu/M06_443C020R_STR.wav,AS PART OF THE MARKETING PLAN THE COMPANY WILL BEGIN AIRING TELEVISION COMMERCIALS DURING PRIME TIME ON ELECTION NIGHT NEXT TUESDAY
F06_442C0213_STR,1.5364375,/et05_str_simu/F06_442C0213_STR.wav,THAT'S FINE
F05_443C020D_STR,6.56425,/et05_str_simu/F05_443C020D_STR.wav,AMONG EXPORT LED ELECTRICAL AND COMPUTER MAKERS JAPAN VICTOR COMPANY FELL FIFTY TO TWO THOUSAND THREE HUNDRED TWENTY
F05_444C020G_STR,6.260125,/et05_str_simu/F05_444C020G_STR.wav,STATE OFFICIALS HOWEVER SAY THE AIRLINES HAVE INDICATED THEY WILL COMPLY WITH MOST OF THE STANDARDS AS LONG AS COMPETITORS DO
F06_441C0216_STR,3.3119375,/et05_str_simu/F06_441C0216_STR.wav,HE DECLINED TO NAME SPECIFIC PRODUCTS
M05_441C020P_STR,5.3080625,/et05_str_simu/M05_441C020P_STR.wav,IF THE DOLLAR STARTS TO PLUNGE THE FED MAY STEP UP ITS DEFENSE OF THE CURRENCY
F05_445C020J_STR,8.30825,/et05_str_simu/F05_445C020J_STR.wav,YESTERDAY'S SESSION BEGAN WITH A SHARP QUICK DECLINE IN THE INDUSTRIAL AVERAGE OF MORE THAN FORTY FIVE POINTS WHICH SOME MARKET ANALYSTS ATTRIBUTED TO FOREIGN SELLING
F05_442C020X_STR,3.384,/et05_str_simu/F05_442C020X_STR.wav,ABOUT THREE POINT FIVE BILLION DOLLARS OF SECURITIES ARE AFFECTED
M06_446C0213_STR,5.304125,/et05_str_simu/M06_446C0213_STR.wav,IT ALSO OWNS THREE STATE BUSINESS MAGAZINES IN FLORIDA GEORGIA AND ARIZONA
F06_446C020A_STR,8.0400625,/et05_str_simu/F06_446C020A_STR.wav,SEPARATELY NEW YORK STATE SOLD ABOUT SEVENTY SEVEN POINT ONE MILLION DOLLARS OF CERTIFICATES OF PARTICIPATION
F06_441C020K_STR,12.3601875,/et05_str_simu/F06_441C020K_STR.wav,THE FOLLOWING OFFICERS DIRECTORS AND LARGE STOCKHOLDERS OF COMPANIES REPORTED CHANGES IN HOLDINGS UNDER THE SECURITIES EXCHANGE ACT OF NINETEEN THIRTY FOUR
F06_444C020I_STR,5.1760625,/et05_str_simu/F06_444C020I_STR.wav,KYOCERA WAS UP SIXTY AT FIVE THOUSAND TWO HUNDRED SIXTY
F06_444C0211_STR,11.4321875,/et05_str_simu/F06_444C0211_STR.wav,HOWEVER INVESTMENT INCOME WHICH REPRESENTS THIRTEEN PERCENT OF THE INDUSTRY'S REVENUES ROSE ELEVEN PERCENT IN THE QUARTER REFLECTING GAINS FROM THE RISING STOCK MARKET
F06_444C0213_STR,4.9600625,/et05_str_simu/F06_444C0213_STR.wav,A CHANGE IN THE FIRM'S OWNERSHIP ALSO SHOULD TURN ON A BRIGHT WARNING LIGHT
F05_443C0202_STR,5.076125,/et05_str_simu/F05_443C0202_STR.wav,THE DEPARTMENT PREVIOUSLY SAID JOBS ROSE BY FOUR HUNDRED FORTY EIGHT THOUSAND IN JANUARY
M06_441C020F_STR,4.84,/et05_str_simu/M06_441C020F_STR.wav,ALSO A MOVE TO BASE IT ABROAD WILL HAVE TAX ADVANTAGES
M05_443C0214_STR,9.659625,/et05_str_simu/M05_443C0214_STR.wav,NISSAN LOST THIRTY TO ONE THOUSAND FIVE HUNDRED TWENTY AND TOYOTA WAS DOWN THIRTY TO END THE DAY AT TWO THOUSAND SIX HUNDRED TWENTY
F05_445C0213_STR,2.452,/et05_str_simu/F05_445C0213_STR.wav,FROM AMERICA CHINA LOOKED GOOD
M05_441C020C_STR,9.9719375,/et05_str_simu/M05_441C020C_STR.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
M05_441C020J_STR,7.5556875,/et05_str_simu/M05_441C020J_STR.wav,TODAY NINETY PERCENT OF THE FOUR BILLION DOLLARS OF B. A. S. F. SALES IN THE U. S. IS PRODUCED THERE
M06_443C020Y_STR,7.1518125,/et05_str_simu/M06_443C020Y_STR.wav,THERE WERE TWO HUNDRED FIFTY SIX ISSUES ADVANCING THREE HUNDRED THREE DECLINING AND TWO HUNDRED NINETY TWO UNCHANGED
F05_445C020X_STR,3.5003125,/et05_str_simu/F05_445C020X_STR.wav,CONTINENTAL STARTED THE APPEAL PROCESS BUT RECENTLY SETTLED THE CASE
F06_442C0212_STR,5.1680625,/et05_str_simu/F06_442C0212_STR.wav,FOREIGNERS ARE BACK AND NEGOTIATING WITH THE CHINESE WILL BE AS TOUGH AS EVER
F05_442C020N_STR,3.3801875,/et05_str_simu/F05_442C020N_STR.wav,WE'RE GOING TO BE BIDDERS SAID A TOP OFFICIAL OF A MAJOR OIL COMPANY
M05_441C0210_STR,6.04375,/et05_str_simu/M05_441C0210_STR.wav,AFTER THE OFFERING REPUBLIC NEW YORK WILL HOLD ABOUT FORTY NINE PERCENT OF THE AFFILIATE
M06_443C020H_STR,5.528375,/et05_str_simu/M06_443C020H_STR.wav,THOSE IDENTIFIED AS BENEFICIAL OWNERS HOLD AT LEAST TEN PERCENT OF A COMPANY'S EQUITY SECURITIES
F06_440C0211_STR,4.6400625,/et05_str_simu/F06_440C0211_STR.wav,ABOUT THREE POINT FIVE BILLION DOLLARS OF SECURITIES ARE AFFECTED
M05_444C020P_STR,11.147375,/et05_str_simu/M05_444C020P_STR.wav,IN RESPONSE AMFAC SHARES ROSE ONE DOLLAR TO FORTY SEVEN DOLLARS AND SEVENTY FIVE CENTS IN NEW YORK STOCK EXCHANGE COMPOSITE TRADING YESTERDAY
M05_447C020B_STR,6.0198125,/et05_str_simu/M05_447C020B_STR.wav,THESE ARE UNEDUCATED PEOPLE HE SAYS IN ENGLISH SO THE PATIENTS WON'T UNDERSTAND
M05_447C020F_STR,5.6598125,/et05_str_simu/M05_447C020F_STR.wav,THEY WERE SOLD TO UNDERWRITERS LED BY PRUDENTIAL BACHE SECURITIES INCORPORATED
M06_445C020F_STR,4.6320625,/et05_str_simu/M06_445C020F_STR.wav,IT RECEIVED NO PROPOSALS THAT WERE IN THE BEST INTEREST OF THE SHAREHOLDERS THE COMPANY SAID
M06_445C020L_STR,7.44,/et05_str_simu/M06_445C020L_STR.wav,ALTHOUGH THOSE GAINS ERODED DURING THE AFTERNOON STOCK PRICES STAYED WITHIN A NARROW RANGE UNTIL THE LAST HALF HOUR OF TRADING
F05_444C020H_STR,6.628125,/et05_str_simu/F05_444C020H_STR.wav,AMONG EXPORT LED ELECTRICAL AND COMPUTER MAKERS JAPAN VICTOR COMPANY FELL FIFTY TO TWO THOUSAND THREE HUNDRED TWENTY
M06_447C020L_STR,5.496625,/et05_str_simu/M06_447C020L_STR.wav,EMPLOYMENT LOOKED STRONG INFLATION WAS LOW AND CONSUMER SPENDING AND INVESTMENT WERE HOLDING UP REASONABLY WELL
F05_444C020D_STR,3.268125,/et05_str_simu/F05_444C020D_STR.wav,IT ADDS TO THE SUPPORT FOR THE TRADE BILL GETTING THROUGH HE SAID
M05_443C020W_STR,8.235625,/et05_str_simu/M05_443C020W_STR.wav,THE AMERICAN STOCK EXCHANGE INDEX LOST ZERO POINT SEVEN THREE TO THREE HUNDRED EIGHTY POINT NINE FOUR
F06_447C020I_STR,5.28825,/et05_str_simu/F06_447C020I_STR.wav,IT HAD FOURTEEN POINT FIVE MILLION COMMON SHARES OUTSTANDING BEFORE THE ISSUE
M05_440C020Y_STR,4.7880625,/et05_str_simu/M05_440C020Y_STR.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
F06_444C020A_STR,6.5760625,/et05_str_simu/F06_444C020A_STR.wav,IN ADDITION BANKS IN GENERAL ARE BEING PUSHED BY REGULATORS TO BOOST THEIR CAPITAL POSITIONS
M06_440C0205_STR,2.848,/et05_str_simu/M06_440C0205_STR.wav,THE COMPANY PREVIOUSLY TRADED OVER THE COUNTER
F06_446C0205_STR,3.6,/et05_str_simu/F06_446C0205_STR.wav,NO ONE AT THE STATE DEPARTMENT WANTS TO LET SPIES IN
F05_441C020T_STR,2.099,/et05_str_simu/F05_441C020T_STR.wav,HAS EXPOSURE REALLY BEEN REDUCED
M06_442C020C_STR,5.7520625,/et05_str_simu/M06_442C020C_STR.wav,SHAMROCK HAS INTERESTS IN TELEVISION AND RADIO STATIONS ENERGY SERVICES REAL ESTATE AND VENTURE CAPITAL
M05_444C020L_STR,7.6598125,/et05_str_simu/M05_444C020L_STR.wav,NO ONE IS MAKING VERY MUCH MONEY ON IT ACKNOWLEDGES BRIAN J. KELLY CHAIRMAN OF BELL ATLANTIC'S INVESTMENT DEVELOPMENT UNIT
M05_444C0209_STR,10.267625,/et05_str_simu/M05_444C0209_STR.wav,AS ONE OF THE MOST ACQUISITION HUNGRY OF MAJOR BANKS CITICORP IS OFTEN REQUIRED BY REGULATORS TO RAISE ADDITIONAL CAPITAL AS A CONDITION OF MAKING ACQUISITIONS
F06_446C020Z_STR,5.712125,/et05_str_simu/F06_446C020Z_STR.wav,REPUBLIC NEW YORK ROSE ONE AND ONE QUARTER TO FORTY FIVE AND SEVEN EIGHTHS
M05_443C020O_STR,8.9719375,/et05_str_simu/M05_443C020O_STR.wav,HE SAID THE COMPANY HAS ENTERED SIXTEEN SMALLER CELLULAR MARKETS THIS YEAR AND HAS EXPANDED ITS FINANCIAL SERVICES WORK FORCE
F06_440C020R_STR,8.08825,/et05_str_simu/F06_440C020R_STR.wav,PRICES ARE GOING UP SAID GEORGE C. EADS VICE PRESIDENT AND CHIEF ECONOMIST AT GENERAL MOTORS CORPORATION
M06_444C020U_STR,4.2599375,/et05_str_simu/M06_444C020U_STR.wav,M. C. I. PLANS TO BEGIN OFFERING THE SERVICE AT THE END OF THE MONTH
F06_444C020E_STR,6.3360625,/et05_str_simu/F06_444C020E_STR.wav,SEVERAL AIRLINES HAVE ALSO OPPOSED THE STANDARDS AND MAY FIGHT SOME ASPECTS IN COURT
M05_443C020N_STR,8.491625,/et05_str_simu/M05_443C020N_STR.wav,THE OFFICIAL DECLINED TO ELABORATE ON PROJECTIONS FOR NON TELEPHONE OPERATIONS BUT CITED SEVERAL INDICATORS OF RECENT GAINS
F05_442C020I_STR,4.220125,/et05_str_simu/F05_442C020I_STR.wav,BUT ON THE FIRST READ THROUGH THE CASE IS WITHOUT MERIT AND WE INTEND TO FIGHT IT
M05_441C0205_STR,2.97975,/et05_str_simu/M05_441C0205_STR.wav,THE LANGUAGE IS A BIG PROBLEM
F05_446C020E_STR,8.5881875,/et05_str_simu/F05_446C020E_STR.wav,FIDELITY HAD CONTENDED THAT GENCORP ISN'T A QUALIFIED BROADCASTER BECAUSE IT FAILED TO DISCLOSE ALLEGEDLY IMPROPER POLITICAL CAMPAIGN CONTRIBUTIONS AND FOREIGN PAYMENTS
M06_446C0211_STR,5.3840625,/et05_str_simu/M06_446C0211_STR.wav,AFTER THE OFFERING REPUBLIC NEW YORK WILL HOLD ABOUT FORTY NINE PERCENT OF THE AFFILIATE
M05_442C020R_STR,9.275625,/et05_str_simu/M05_442C020R_STR.wav,THE COMPANY THEN ACCEPTS THE SHARES TENDERED AT THE LOWEST PRICE NEEDED TO REACH ITS TOTAL THEN PAYS THAT AMOUNT FOR ALL SHARES IT PURCHASES
F06_440C020Q_STR,5.8401875,/et05_str_simu/F06_440C020Q_STR.wav,THE RISE IN AUTO IMPORTS ALSO REFLECTS HIGHER PRICES FOR IMPORTED CARS
F05_447C0211_STR,2.79625,/et05_str_simu/F05_447C0211_STR.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
M06_445C0210_STR,6.26425,/et05_str_simu/M06_445C0210_STR.wav,AS PART OF THE MARKETING PLAN THE COMPANY WILL BEGIN AIRING TELEVISION COMMERCIALS DURING PRIME TIME ON ELECTION NIGHT NEXT TUESDAY
F05_446C020T_STR,9.0521875,/et05_str_simu/F05_446C020T_STR.wav,ACCORDING TO THE AVERAGE ESTIMATE OF SEVEN ECONOMISTS SURVEYED BY DOW JONES CAPITAL MARKETS REPORT NEW ORDERS FOR U. S. DURABLE GOODS ROSE TWO POINT FOUR PERCENT LAST MONTH
M06_445C0207_STR,2.3521875,/et05_str_simu/M06_445C0207_STR.wav,BUT THE PENALTIES FOR FAILURE ARE REAL
M05_443C020C_STR,7.55575,/et05_str_simu/M05_443C020C_STR.wav,EMPLOYMENT LOOKED STRONG INFLATION WAS LOW AND CONSUMER SPENDING AND INVESTMENT WERE HOLDING UP REASONABLY WELL
M05_443C020Q_STR,5.099875,/et05_str_simu/M05_443C020Q_STR.wav,M. C. I. PLANS TO BEGIN OFFERING THE SERVICE AT THE END OF THIS MONTH
F05_447C0206_STR,5.116,/et05_str_simu/F05_447C0206_STR.wav,HE CITES THE LAW OF LARGE NUMBERS CAN YOU REALLY EXPECT IT TO GROW AT LARGE NUMBERS VERY LONG
F06_446C020X_STR,8.440125,/et05_str_simu/F06_446C020X_STR.wav,MANY ANALYSTS CITE AN EXPECTED INCREASE IN AIRCRAFT ORDERS AS A BIG REASON FOR THE ANTICIPATED JUNE INCREASE
F05_447C0201_STR,5.3961875,/et05_str_simu/F05_447C0201_STR.wav,I DON'T MEAN THERE COULDN'T BE SOME IMPROVEMENTS IN THE REVENUE ACT OF NINETEEN EIGHTY SIX WHICH TOOK EFFECT THIS MONTH
F05_440C020I_STR,6.220625,/et05_str_simu/F05_440C020I_STR.wav,THERE SHOULDN'T BE ANY RISK TO THE BANKS IN THIS SORT OF STUFF SAID LAWRENCE COHN A BANKING ANALYST AT MERRILL LYNCH AND COMPANY
F06_440C020B_STR,11.096125,/et05_str_simu/F06_440C020B_STR.wav,ECONOMISTS WERE ENCOURAGED BY A ONE POINT SIX PERCENT INCREASE IN NEW ORDERS FOR NON DEFENSE CAPITAL GOODS AN IMPORTANT INDICATOR OF FUTURE BUSINESS INVESTMENT
F05_442C020T_STR,6.7561875,/et05_str_simu/F05_442C020T_STR.wav,VOLUME WAS MODEST AS THREE HUNDRED TWENTY SIX POINT SEVEN MILLION SHARES CHANGED HANDS COMPARED WITH THREE HUNDRED NINETY SIX POINT FIVE MILLION FRIDAY
F06_440C0208_STR,3.448,/et05_str_simu/F06_440C0208_STR.wav,UNION OFFICIALS EXPECT RATIFICATION
F06_447C020K_STR,2.600125,/et05_str_simu/F06_447C020K_STR.wav,THAT WAS CERTAINLY TRUE LAST WEEK
F05_440C020G_STR,3.3080625,/et05_str_simu/F05_440C020G_STR.wav,ANALYSTS TOO GENERALLY PLAYED DOWN THE EFFECT ON BANKS
M05_443C020B_STR,2.748,/et05_str_simu/M05_443C020B_STR.wav,THAT WAS CERTAINLY TRUE LAST WEEK
F06_441C0203_STR,4.2480625,/et05_str_simu/F06_441C0203_STR.wav,FIRST COMMODITY OFFICIALS COULDN'T BE REACHED FOR COMMENT
F05_444C020C_STR,6.4605,/et05_str_simu/F05_444C020C_STR.wav,SENATE FINANCE CHAIRMAN LLOYD BENTSEN D. TEXAS SAID HE WOULD SPEED UP WORK ON THE PACKAGE BECAUSE OF THE CRASH
M05_445C020A_STR,6.73175,/et05_str_simu/M05_445C020A_STR.wav,A LONG LIST OF OTHER WITNESSES HAVE ALSO TESTIFIED IN THE TRIAL NOW IN ITS FOURTH MONTH
F05_444C020F_STR,3.4041875,/et05_str_simu/F05_444C020F_STR.wav,SO FAR THEY HAVE DECLINED TO COMMENT PUBLICLY ON THEIR PLANS
F05_444C0215_STR,5.30825,/et05_str_simu/F05_444C0215_STR.wav,IMPORTANT PERSONNEL USUALLY ARE LOCKED INTO LONG TERM CONTRACTS WITH INCENTIVES AIMED AT REDUCING THAT PROBLEM
F05_446C020C_STR,6.1643125,/et05_str_simu/F05_446C020C_STR.wav,THE UNSOLD BALANCE LATE YESTERDAY WAS ABOUT THIRTY SIX POINT THREE MILLION DOLLARS ACCORDING TO SHEARSON LEHMAN BROTHERS THE LEAD UNDERWRITER
F05_447C020E_STR,4.8280625,/et05_str_simu/F05_447C020E_STR.wav,NORTHGATE EXPLORATION LIMITED SAID IT SOLD FOUR MILLION COMMON SHARES AT EIGHT DOLLARS EACH
F06_443C0204_STR,10.0643125,/et05_str_simu/F06_443C0204_STR.wav,M. I. C. C. INVESTMENTS HAS THREE SERIES OF PUBLICLY TRADED PREFERRED SHARES AND TEN SERIES OF PRIVATELY HELD PREFERRED STOCK
M06_447C020X_STR,5.264,/et05_str_simu/M06_447C020X_STR.wav,SALANT SHARES CLOSED UNCHANGED ON THE BIG BOARD AT NINE DOLLARS AND SEVENTY FIVE CENTS
F06_445C0202_STR,6.864125,/et05_str_simu/F06_445C0202_STR.wav,IF ALL TWENTY MILLION SHARES WERE PURCHASED THE COMPANY'S EQUITY WOULD BE REDUCED BY ABOUT ONE THIRD
F06_444C020X_STR,7.4480625,/et05_str_simu/F06_444C020X_STR.wav,THE AMERICAN STOCK EXCHANGE INDEX LOST ZERO POINT SEVEN THREE TO THREE HUNDRED EIGHTY POINT NINE FOUR
M05_444C0208_STR,5.8760625,/et05_str_simu/M05_444C0208_STR.wav,CITICORP HAD TWENTY ONE POINT FIVE BILLION DOLLARS IN CAPITAL AT THE END OF LAST YEAR
F05_445C020R_STR,4.6760625,/et05_str_simu/F05_445C020R_STR.wav,IF THE FED PUSHES THE DOLLAR HIGHER IT MAY CURB THE DEMAND FOR U. S. EXPORTS
F05_444C020Y_STR,6.132125,/et05_str_simu/F05_444C020Y_STR.wav,VOLUME WAS EIGHTEEN MILLION ONE HUNDRED NINETY THOUSAND SHARES COMPARED WITH TEN MILLION FIVE HUNDRED FIFTY THOUSAND MONDAY
M06_446C020Y_STR,4.056,/et05_str_simu/M06_446C020Y_STR.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
M06_445C020E_STR,8.2881875,/et05_str_simu/M06_445C020E_STR.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
F06_446C020M_STR,7.7843125,/et05_str_simu/F06_446C020M_STR.wav,NET INCOME ROSE ONE HUNDRED TWENTY FIVE PERCENT TO SEVEN HUNDRED FIFTY THREE MILLION SWISS FRANCS IN THE PERIOD
F05_447C020Y_STR,5.7163125,/et05_str_simu/F05_447C020Y_STR.wav,INCREASINGLY PEOPLE WHO TEST POSITIVE JOIN THE SUPPORT GROUPS THAT HAVE SPRUNG UP ACROSS THE COUNTRY IN THE PAST YEAR
F06_445C020C_STR,5.2245625,/et05_str_simu/F06_445C020C_STR.wav,TESTIMONY CONCLUDED THIS WEEK AND CLOSING ARGUMENTS ARE SCHEDULED TO BEGIN MONDAY
M05_444C020S_STR,8.2518125,/et05_str_simu/M05_444C020S_STR.wav,INCENTIVES CAN MOVE AROUND SALES BUT NOT CREATE THEM SAID CHARLES BRADY AN OPPENHEIMER AND COMPANY AUTO STOCK ANALYST
M06_445C0206_STR,3.328,/et05_str_simu/M06_445C0206_STR.wav,WE'RE NOT PREPARED TO BE ADVOCATES FOR THE K. G. B.
M05_447C020V_STR,7.98775,/et05_str_simu/M05_447C020V_STR.wav,MANHATTAN INDUSTRIES CONTINUED TO TRADE ABOVE THE OFFER PRICE YESTERDAY INDICATING THE MARKET EXPECTS A HIGHER BID
F06_442C0216_STR,7.872375,/et05_str_simu/F06_442C0216_STR.wav,IMPORTANT PERSONNEL USUALLY ARE LOCKED INTO LONG TERM CONTRACTS WITH INCENTIVES AIMED AT REDUCING THAT PROBLEM
F05_440C0202_STR,7.7005625,/et05_str_simu/F05_440C0202_STR.wav,THE COMPANY HAS FIVE HUNDRED JAPANESE MANAGERS OVERSEAS MOST OF THEM IN KEY POSITIONS AND EXPECTS THE NUMBER TO RISE SIXTY PERCENT IN THE NEXT FIVE YEARS
M05_444C020K_STR,4.56425,/et05_str_simu/M05_444C020K_STR.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
M05_440C020C_STR,8.7716875,/et05_str_simu/M05_440C020C_STR.wav,THE RISE IN THAT CATEGORY IN JULY WAS LED BY INCREASED ORDERS FOR AIRCRAFT AND PARTS NONELECTRICAL MACHINERY LUMBER AND FURNITURE
