ID,duration,wav,wrd
M05_446C0212_PED,12.3475625,/et05_ped_simu/M05_446C0212_PED.wav,CLOSELY HELD TIMES PUBLISHING ALSO OWNS TWO WASHINGTON BASED PUBLICATIONS CONGRESSIONAL QUARTERLY WHICH COVERS CAPITOL HILL AND GOVERNING WHICH COVERS STATE AND LOCAL GOVERNMENTS
M06_442C020G_PED,4.32,/et05_ped_simu/M06_442C020G_PED.wav,A MONSANTO SPOKESMAN SAID THERE'S VERY LITTLE WE CAN SAY
F05_446C020E_PED,8.5881875,/et05_ped_simu/F05_446C020E_PED.wav,FIDELITY HAD CONTENDED THAT GENCORP ISN'T A QUALIFIED BROADCASTER BECAUSE IT FAILED TO DISCLOSE ALLEGEDLY IMPROPER POLITICAL CAMPAIGN CONTRIBUTIONS AND FOREIGN PAYMENTS
M06_446C0211_PED,5.3840625,/et05_ped_simu/M06_446C0211_PED.wav,AFTER THE OFFERING REPUBLIC NEW YORK WILL HOLD ABOUT FORTY NINE PERCENT OF THE AFFILIATE
F06_445C020V_PED,2.136,/et05_ped_simu/F06_445C020V_PED.wav,WE DIDN'T LIKE THAT
F06_447C0214_PED,2.0078125,/et05_ped_simu/F06_447C0214_PED.wav,WE DIDN'T LIKE THAT
F05_447C020T_PED,7.4283125,/et05_ped_simu/F05_447C020T_PED.wav,SOME CRITICS INCLUDING HIGH REAGAN ADMINISTRATION OFFICIALS ARE RAISING THE ALARM THAT THE FED'S POLICY IS TOO TIGHT AND COULD CAUSE A RECESSION NEXT YEAR
M06_442C020L_PED,7.5040625,/et05_ped_simu/M06_442C020L_PED.wav,THE MAY SLUMP REPORTED JUNE TWENTY SECOND CAME AS A BIG SURPRISE TO MOST ANALYSTS AND HELPED TRIGGER A POWERFUL BOND RALLY THAT DAY
M06_446C0207_PED,3.888125,/et05_ped_simu/M06_446C0207_PED.wav,THAT DOESN'T MEAN MR. ICAHN HAS COMMITTED ANY WRONGDOING
M06_446C0202_PED,6.54,/et05_ped_simu/M06_446C0202_PED.wav,TO MAKE THEM DIRECTLY COMPARABLE EACH INDEX IS BASED ON THE CLOSE OF NINETEEN SIXTY NINE EQUALING ONE HUNDRED
M05_441C0206_PED,3.851875,/et05_ped_simu/M05_441C0206_PED.wav,IN EUROPE AN AMERICAN CAN AT LEAST READ STREET SIGNS
F05_444C0201_PED,7.90825,/et05_ped_simu/F05_444C0201_PED.wav,IN THE NINETEEN EIGHTY FIVE QUARTER THE OWNER AND OPERATOR OF HEALTH MAINTENANCE ORGANIZATIONS EARNED SIX POINT NINE MILLION DOLLARS OR TWENTY FOUR CENTS A SHARE
M06_445C020T_PED,6.5119375,/et05_ped_simu/M06_445C020T_PED.wav,NO ONE IS MAKING VERY MUCH MONEY ON IT ACKNOWLEDGES BRIAN J. KELLY CHAIRMAN OF BELL ATLANTIC'S INVESTMENT DEVELOPMENT UNIT
M05_445C020W_PED,10.0996875,/et05_ped_simu/M05_445C020W_PED.wav,THE JURY AWARDED MR. SCHARENBERG ONE HUNDRED FIVE MILLION DOLLARS A FIGURE BASED ON TEN YEARS OF PROFITS HAD HIS PROJECT BEEN COMPLETED
M05_447C020A_PED,3.9479375,/et05_ped_simu/M05_447C020A_PED.wav,UNITED PRESIDENTIAL IS A LIFE INSURANCE COMPANY
F05_442C020Y_PED,6.488,/et05_ped_simu/F05_442C020Y_PED.wav,HE ALSO SAID THAT THE COMPANY FOR THE FIRST TIME WAS DEVELOPING DRUGS SPECIFICALLY FOR THE OVER THE COUNTER CONSUMER HEALTH CARE MARKET
F06_446C020M_PED,7.7843125,/et05_ped_simu/F06_446C020M_PED.wav,NET INCOME ROSE ONE HUNDRED TWENTY FIVE PERCENT TO SEVEN HUNDRED FIFTY THREE MILLION SWISS FRANCS IN THE PERIOD
F05_447C0211_PED,2.79625,/et05_ped_simu/F05_447C0211_PED.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
M06_444C0205_PED,8.032375,/et05_ped_simu/M06_444C0205_PED.wav,THE ISSUE WAS PRICED AFTER AUCTION TO YIELD FROM THREE POINT FIVE PERCENT IN NINETEEN EIGHTY SEVEN TO FIVE POINT FIVE PERCENT IN NINETEEN NINETY SEVEN
M05_442C020D_PED,9.371625,/et05_ped_simu/M05_442C020D_PED.wav,SONY CORPORATION FOR EXAMPLE CLOSED AT FOUR THOUSAND NINE HUNDRED FIFTY YEN THIRTY FOUR DOLLARS AND FIFTY CENTS A SHARE YESTERDAY
M05_443C020W_PED,8.235625,/et05_ped_simu/M05_443C020W_PED.wav,THE AMERICAN STOCK EXCHANGE INDEX LOST ZERO POINT SEVEN THREE TO THREE HUNDRED EIGHTY POINT NINE FOUR
F05_441C0207_PED,2.652,/et05_ped_simu/F05_441C0207_PED.wav,IN JAPAN IT'S ALL GREEK SO TO SPEAK
M06_444C0203_PED,8.600125,/et05_ped_simu/M06_444C0203_PED.wav,REVENUE IN THE QUARTER MORE THAN DOUBLED TO THREE HUNDRED SIXTY TWO POINT FOUR MILLION DOLLARS FROM ONE HUNDRED FORTY NINE POINT TWO MILLION DOLLARS
F05_442C020A_PED,8.164125,/et05_ped_simu/F05_442C020A_PED.wav,UNDER TERMS PREVIOUSLY REPORTED THE ITALIAN AGRICULTURAL CONCERN ASSUMED ABOUT ONE HUNDRED NINETY FIVE MILLION DOLLARS IN SUBORDINATED DEBT AS PART OF THE TRANSACTION
M05_442C0208_PED,9.5238125,/et05_ped_simu/M05_442C0208_PED.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
M06_443C020E_PED,5.33625,/et05_ped_simu/M06_443C020E_PED.wav,KYOCERA WAS UP SIXTY AT FIVE THOUSAND TWO HUNDRED SIXTY
M06_442C020J_PED,9.780375,/et05_ped_simu/M06_442C020J_PED.wav,ACCORDING TO THE AVERAGE ESTIMATE OF SEVEN ECONOMISTS SURVEYED BY DOW JONES CAPITAL MARKETS REPORT NEW ORDERS FOR U. S. DURABLE GOODS ROSE TWO POINT FOUR PERCENT LAST MONTH
F06_446C0209_PED,7.6561875,/et05_ped_simu/F06_446C0209_PED.wav,MR. ICAHN AND AN INVESTOR GROUP HE HEADS HOLD SEVENTY TWO POINT SEVEN PERCENT OF T. W. A.'S SHARES
M06_446C0203_PED,2.6960625,/et05_ped_simu/M06_446C0203_PED.wav,THE PERCENTAGE CHANGE IS SINCE YEAR END
M05_441C020C_PED,9.9719375,/et05_ped_simu/M05_441C020C_PED.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
F06_447C020J_PED,8.248625,/et05_ped_simu/F06_447C020J_PED.wav,IN THE EFFORTS TO RESTORE MARKET CONFIDENCE ADMINISTRATION OFFICIALS HAVE EMPHASIZED THAT THE ECONOMY'S FUNDAMENTALS REMAIN SOUND
M05_441C020W_PED,7.2038125,/et05_ped_simu/M05_441C020W_PED.wav,ALTHOUGH CLOSED END FUNDS HAVE BEEN AROUND SINCE AT LEAST THE NINETEEN TWENTIES THEY HAVE BOOMED IN POPULARITY THIS YEAR
F05_442C020H_PED,4.5803125,/et05_ped_simu/F05_442C020H_PED.wav,WE JUST RECEIVED THE SUIT AND THE DOCUMENT IS MASSIVE IT'S TWO HUNDRED PAGES
F05_446C020K_PED,5.44425,/et05_ped_simu/F05_446C020K_PED.wav,IN MANY WAYS THAT'S JUST WHAT U. B. S. HAS DONE SINCE MR. SENN WAS NAMED PRESIDENT IN NINETEEN EIGHTY
F05_447C0209_PED,2.9641875,/et05_ped_simu/F05_447C0209_PED.wav,WASHINGTON NATIONAL IS A FINANCIAL SERVICES CONCERN
M06_443C020Z_PED,6.112375,/et05_ped_simu/M06_443C020Z_PED.wav,COMPANIES LISTED BELOW REPORTED QUARTERLY PROFIT SUBSTANTIALLY DIFFERENT FROM THE AVERAGE OF ANALYSTS' ESTIMATES
F05_444C020C_PED,6.4605,/et05_ped_simu/F05_444C020C_PED.wav,SENATE FINANCE CHAIRMAN LLOYD BENTSEN D. TEXAS SAID HE WOULD SPEED UP WORK ON THE PACKAGE BECAUSE OF THE CRASH
F05_441C020T_PED,2.099,/et05_ped_simu/F05_441C020T_PED.wav,HAS EXPOSURE REALLY BEEN REDUCED
F06_443C020T_PED,7.136,/et05_ped_simu/F06_443C020T_PED.wav,VISA AND MASTERCARD FEES VARY BECAUSE THEY ARE SET BY THE BANKS OR OTHER INSTITUTIONS THAT ISSUE THE CARDS
M05_441C020E_PED,7.4758125,/et05_ped_simu/M05_441C020E_PED.wav,ELDERS BREWING WILL BE BASED OUTSIDE AUSTRALIA BECAUSE SEVENTY PERCENT OF ITS ASSETS ARE IN BRITAIN AND CANADA
F06_442C020Q_PED,10.00025,/et05_ped_simu/F06_442C020Q_PED.wav,IN A DUTCH AUCTION HOLDERS TENDER THEIR SHARES AT PRICES WITHIN A STATED RANGE IN THIS CASE BETWEEN TWENTY EIGHT DOLLARS AND THIRTY THREE DOLLARS A SHARE
M06_447C020W_PED,6.2000625,/et05_ped_simu/M06_447C020W_PED.wav,THE SHARES CLOSED AT EIGHTEEN DOLLARS AND TWENTY FIVE CENTS UP TWENTY FIVE CENTS ON THE NEW YORK STOCK EXCHANGE COMPOSITE TAPE
M06_442C020F_PED,5.7239375,/et05_ped_simu/M06_442C020F_PED.wav,THIS MORNING THE ASKING PRICE FOR THE STOCK WAS FOUR THOUSAND EIGHT HUNDRED FIFTY BUT THERE ARE WERE NO BUYERS
F05_443C0205_PED,6.612125,/et05_ped_simu/F05_443C0205_PED.wav,M. I. C. C. SAID IT INTENDS TO PAY THE DIVIDEND ARREARS ON JULY THIRTY FIRST TO STOCK OF RECORD JULY SECOND
M05_447C0203_PED,3.2356875,/et05_ped_simu/M05_447C0203_PED.wav,AND I'M SURE YOU HAVE YOUR OWN LIST
F05_440C020O_PED,5.688125,/et05_ped_simu/F05_440C020O_PED.wav,UNABLE TO AGREE ON FRIDAY THE BOARD MUST MEET AGAIN AT LEAST BY PHONE TO REGISTER ITS CHOICE
M05_441C0201_PED,4.8598125,/et05_ped_simu/M05_441C0201_PED.wav,FIRST COMMODITY APPEALED THE EXPULSION AND FINE TO THE C. F. T. C.
M06_440C020N_PED,6.9601875,/et05_ped_simu/M06_440C020N_PED.wav,IT CAN SIGN ONTO THE PLAN FILE A COMPETING PLAN OR TAKE A COMPLETELY PASSIVE ROLE THAT NEITHER ENDORSES NOR OPPOSES A PLAN
M06_447C020U_PED,6.148125,/et05_ped_simu/M06_447C020U_PED.wav,OTHER ANALYSTS SAY THE FED NEEDS TO TIGHTEN POLICY FURTHER TO SUPPORT THE DOLLAR AND PREVENT INFLATION
M06_444C0204_PED,5.9121875,/et05_ped_simu/M06_444C0204_PED.wav,SEPARATELY NEW YORK STATE SOLD ABOUT SEVENTY SEVEN POINT ONE MILLION DOLLARS OF CERTIFICATES OF PARTICIPATION
F06_442C020M_PED,5.8160625,/et05_ped_simu/F06_442C020M_PED.wav,EVEN SOME BIGGER COMPANIES CAUTION THAT THEY ARE LEERY OF PAYING TOO BIG A PREMIUM
F05_442C020W_PED,7.0201875,/et05_ped_simu/F05_442C020W_PED.wav,YESTERDAY MOODY'S INVESTORS SERVICE RAISED LILCO'S CREDIT RATINGS IN RECOGNITION OF THE IMPROVED OUTLOOK FOR STEADY FINANCIAL RECOVERY
F05_445C020I_PED,3.2201875,/et05_ped_simu/F05_445C020I_PED.wav,THE AIRLINE IMPOSED THE CONTRACT WITHOUT UNION BARGAINING
M05_441C020D_PED,5.81175,/et05_ped_simu/M05_441C020D_PED.wav,IT RECEIVED NO PROPOSALS THAT WERE IN THE BEST INTEREST OF THE SHAREHOLDERS THE COMPANY SAID
F06_440C0211_PED,4.6400625,/et05_ped_simu/F06_440C0211_PED.wav,ABOUT THREE POINT FIVE BILLION DOLLARS OF SECURITIES ARE AFFECTED
M06_447C020L_PED,5.496625,/et05_ped_simu/M06_447C020L_PED.wav,EMPLOYMENT LOOKED STRONG INFLATION WAS LOW AND CONSUMER SPENDING AND INVESTMENT WERE HOLDING UP REASONABLY WELL
M06_443C0201_PED,9.824125,/et05_ped_simu/M06_443C0201_PED.wav,THE LABOR DEPARTMENT SAID NON FARM PAYROLL EMPLOYMENT INCREASED A ROBUST THREE HUNDRED THIRTY SEVEN THOUSAND LAST MONTH AFTER A REVISED THREE HUNDRED NINETEEN THOUSAND GAIN THE MONTH BEFORE
M05_445C020G_PED,10.2996875,/et05_ped_simu/M05_445C020G_PED.wav,THE ORDER ISSUED LATE WEDNESDAY BY JUDGE DIANA MURPHY STEMS FROM A SUIT FILED IN FEDERAL COURT LAST MONTH BY THE UNION REPRESENTING THE MACHINISTS
F05_442C020I_PED,4.220125,/et05_ped_simu/F05_442C020I_PED.wav,BUT ON THE FIRST READ THROUGH THE CASE IS WITHOUT MERIT AND WE INTEND TO FIGHT IT
F06_440C0212_PED,8.9439375,/et05_ped_simu/F06_440C0212_PED.wav,HE ALSO SAID THAT THE COMPANY FOR THE FIRST TIME WAS DEVELOPING DRUGS SPECIFICALLY FOR THE OVER THE COUNTER CONSUMER HEALTH CARE MARKET
M06_447C0216_PED,8.400125,/et05_ped_simu/M06_447C0216_PED.wav,THE INDEX ENDED WITH A DECLINE OF ZERO POINT THREE FIVE POINT TO ONE THOUSAND TWO HUNDRED SEVENTY TWO POINT ONE EIGHT
M06_443C0211_PED,3.7519375,/et05_ped_simu/M06_443C0211_PED.wav,ESTIMATED AND ACTUAL RESULTS INVOLVING LOSSES ARE OMITTED
F05_440C020P_PED,6.723875,/et05_ped_simu/F05_440C020P_PED.wav,COMMERCE DEPARTMENT OFFICIALS NOTED HOWEVER THAT AUTO IMPORTS USUALLY RISE IN OCTOBER AS DEALERS FILL THEIR INVENTORIES WITH NEW MODELS
M05_442C020O_PED,7.98775,/et05_ped_simu/M05_442C020O_PED.wav,BUT IF THE WINNING BIDS ARE AS HIGH AS THEY WERE IN SOME DEALS EARLIER THIS YEAR THEN WE'RE NOT GOING TO BE WINNING BIDDERS
F05_444C0210_PED,7.820375,/et05_ped_simu/F05_444C0210_PED.wav,THE INSTITUTE SAID EARNED PREMIUMS ROSE THREE POINT ONE PERCENT IN THE SECOND QUARTER FAILING TO KEEP PACE WITH INFLATION WHICH ROSE FOUR POINT FIVE PERCENT
M05_441C020M_PED,9.5630625,/et05_ped_simu/M05_441C020M_PED.wav,UNLESS OTHERWISE NOTED CHANGES INVOLVED DIRECT HOLDINGS OF COMMON STOCK AND TOOK PLACE IN SEPTEMBER AND OCTOBER OF NINETEEN EIGHTY SEVEN
M06_447C0204_PED,11.04,/et05_ped_simu/M06_447C0204_PED.wav,MR. ROBERTSON SAYS HE WOULD ONLY BE ATTRACTED BY A NINETEEN MULTIPLE IF HE THOUGHT THE PROJECTED EARNINGS GROWTH RATE WAS EIGHTEEN PERCENT TO TWENTY PERCENT
F06_441C020Z_PED,10.6961875,/et05_ped_simu/F06_441C020Z_PED.wav,THE COMPANY SAID ITS EUROPEAN BANKING AFFILIATE SAFRA REPUBLIC PLANS TO RAISE MORE THAN FOUR HUNDRED FIFTY MILLION DOLLARS THROUGH AN INTERNATIONAL OFFERING
F05_444C020F_PED,3.4041875,/et05_ped_simu/F05_444C020F_PED.wav,SO FAR THEY HAVE DECLINED TO COMMENT PUBLICLY ON THEIR PLANS
F06_441C0215_PED,5.5119375,/et05_ped_simu/F06_441C0215_PED.wav,HE SAID SUCH PRODUCTS WOULD BE MARKETED BY OTHER COMPANIES WITH EXPERIENCE IN THAT BUSINESS
M06_444C020W_PED,3.4880625,/et05_ped_simu/M06_444C020W_PED.wav,A PRINT MEDIA CAMPAIGN WILL BEGIN THE FOLLOWING DAY
F06_444C020A_PED,6.576125,/et05_ped_simu/F06_444C020A_PED.wav,IN ADDITION BANKS IN GENERAL ARE BEING PUSHED BY REGULATORS TO BOOST THEIR CAPITAL POSITIONS
F05_446C020I_PED,6.1403125,/et05_ped_simu/F05_446C020I_PED.wav,HE SAID THE COMPANY'S GOAL IS TO HAVE FIFTEEN PERCENT TO TWENTY PERCENT REVENUE GROWTH TO ABOUT THREE POINT TWO BILLION DOLLARS FOR THE YEAR
M05_444C0207_PED,5.739875,/et05_ped_simu/M05_444C0207_PED.wav,THE ISSUE IS RATED SINGLE A BY MOODY'S AND SINGLE A MINUS BY S. AND P.
F05_440C020G_PED,3.3080625,/et05_ped_simu/F05_440C020G_PED.wav,ANALYSTS TOO GENERALLY PLAYED DOWN THE EFFECT ON BANKS
M06_440C020X_PED,5.9521875,/et05_ped_simu/M06_440C020X_PED.wav,MANY ANALYSTS CITE AN EXPECTED INCREASE IN AIRCRAFT ORDERS AS A BIG REASON FOR THE ANTICIPATED JUNE INCREASE
M05_442C020B_PED,7.132,/et05_ped_simu/M05_442C020B_PED.wav,SHAMROCK'S PRETAX PROFIT FROM THE SALE WAS ONE HUNDRED TWENTY FIVE MILLION DOLLARS A SPOKESWOMAN SAID
F06_445C0211_PED,3.45625,/et05_ped_simu/F06_445C0211_PED.wav,A PRINT MEDIA CAMPAIGN WILL BEGIN THE FOLLOWING DAY
F06_447C0205_PED,1.704125,/et05_ped_simu/F06_447C0205_PED.wav,HE DOESN'T
M06_443C020X_PED,7.520125,/et05_ped_simu/M06_443C020X_PED.wav,VOLUME WAS EIGHTEEN MILLION ONE HUNDRED NINETY THOUSAND SHARES COMPARED WITH TEN MILLION FIVE HUNDRED FIFTY THOUSAND MONDAY
F06_443C0204_PED,10.0643125,/et05_ped_simu/F06_443C0204_PED.wav,M. I. C. C. INVESTMENTS HAS THREE SERIES OF PUBLICLY TRADED PREFERRED SHARES AND TEN SERIES OF PRIVATELY HELD PREFERRED STOCK
F05_440C0204_PED,7.34825,/et05_ped_simu/F05_440C0204_PED.wav,R. L. I. CORPORATION A PEORIA ILLINOIS BASED INSURANCE HOLDING COMPANY WILL BEGIN TRADING FRIDAY ON THE BIG BOARD UNDER THE SYMBOL R. L. I.
M06_445C0206_PED,3.328,/et05_ped_simu/M06_445C0206_PED.wav,WE'RE NOT PREPARED TO BE ADVOCATES FOR THE K. G. B.
F06_446C0201_PED,9.888,/et05_ped_simu/F06_446C0201_PED.wav,HERE ARE PRICE TRENDS ON THE WORLD'S MAJOR STOCK MARKETS AS CALCULATED BY MORGAN STANLEY CAPITAL INTERNATIONAL PERSPECTIVE GENEVA
F06_440C0208_PED,3.448,/et05_ped_simu/F06_440C0208_PED.wav,UNION OFFICIALS EXPECT RATIFICATION
F06_445C020Z_PED,4.8800625,/et05_ped_simu/F06_445C020Z_PED.wav,M. C. I. PLANS TO BEGIN OFFERING THE SERVICE AT THE END OF THIS MONTH
F06_440C0206_PED,4.335875,/et05_ped_simu/F06_440C0206_PED.wav,TWO OTHER ISSUES BEGAN TRADING RECENTLY ON THE BIG BOARD
M05_441C0213_PED,8.643625,/et05_ped_simu/M05_441C0213_PED.wav,THE ONE HUNDRED SHARE INDEX CLOSED SIX POINT EIGHT POINTS LOWER AT ONE THOUSAND SEVEN HUNDRED FIFTY NINE POINT NINE
M05_440C020J_PED,7.979875,/et05_ped_simu/M05_440C020J_PED.wav,THE INDEPENDENT COMMITTEE WILL RECOMMEND THAT HOLDERS ACCEPT THE OFFER AT A MEETING EXPECTED TO BE HELD IN DECEMBER T. W. A. SAID
F06_447C020P_PED,8.7523125,/et05_ped_simu/F06_447C020P_PED.wav,THE INDEPENDENT COMMITTEE WILL RECOMMEND THAT HOLDERS ACCEPT THE OFFER AT A MEETING EXPECTED TO BE HELD IN DECEMBER T. W. A. SAID
M05_441C0205_PED,2.97975,/et05_ped_simu/M05_441C0205_PED.wav,THE LANGUAGE IS A BIG PROBLEM
F05_447C020M_PED,4.7961875,/et05_ped_simu/F05_447C020M_PED.wav,ENVIRODYNE SAID IT EXPECTS SALES TO BE THE HIGHEST FOR ANY THIRD QUARTER IN THE COMPANY'S HISTORY
M06_442C020U_PED,7.248125,/et05_ped_simu/M06_442C020U_PED.wav,THE ONE HUNDRED SHARE INDEX CLOSED SIX POINT EIGHT POINTS LOWER AT ONE THOUSAND SEVEN HUNDRED FIFTY NINE POINT NINE
F05_443C0202_PED,5.076125,/et05_ped_simu/F05_443C0202_PED.wav,THE DEPARTMENT PREVIOUSLY SAID JOBS ROSE BY FOUR HUNDRED FORTY EIGHT THOUSAND IN JANUARY
M05_441C020X_PED,7.2278125,/et05_ped_simu/M05_441C020X_PED.wav,THE BOND FUNDS IN PARTICULAR PROVIDE ROBUST YIELDS FOR INVESTORS AND HEFTY FEES FOR UNDERWRITERS
F06_446C0205_PED,3.6000625,/et05_ped_simu/F06_446C0205_PED.wav,NO ONE AT THE STATE DEPARTMENT WANTS TO LET SPIES IN
M06_445C0210_PED,6.26425,/et05_ped_simu/M06_445C0210_PED.wav,AS PART OF THE MARKETING PLAN THE COMPANY WILL BEGIN AIRING TELEVISION COMMERCIALS DURING PRIME TIME ON ELECTION NIGHT NEXT TUESDAY
F05_447C020H_PED,4.7085625,/et05_ped_simu/F05_447C020H_PED.wav,THE TORONTO BASED GOLD MINING CONCERN SAID PROCEEDS WOULD BE USED FOR GENERAL PURPOSES
M05_441C0210_PED,6.04375,/et05_ped_simu/M05_441C0210_PED.wav,AFTER THE OFFERING REPUBLIC NEW YORK WILL HOLD ABOUT FORTY NINE PERCENT OF THE AFFILIATE
F06_447C020Z_PED,5.280125,/et05_ped_simu/F06_447C020Z_PED.wav,SEVERAL CITIES HAVE VERSIONS OF THE BRITISH ORGANIZATION BODY POSITIVE
M05_447C020R_PED,4.067875,/et05_ped_simu/M05_447C020R_PED.wav,THE INVESTOR NOW OWNS SEVENTY THREE PERCENT OF THE COMPANY
M05_444C020L_PED,7.6598125,/et05_ped_simu/M05_444C020L_PED.wav,NO ONE IS MAKING VERY MUCH MONEY ON IT ACKNOWLEDGES BRIAN J. KELLY CHAIRMAN OF BELL ATLANTIC'S INVESTMENT DEVELOPMENT UNIT
M05_441C0211_PED,10.3074375,/et05_ped_simu/M05_441C0211_PED.wav,AT THE CLOSE THE FINANCIAL TIMES THIRTY SHARE INDEX WAS THREE POINT NINE POINTS LOWER AT ONE THOUSAND FOUR HUNDRED EIGHTEEN POINT SIX
M05_446C0214_PED,5.77175,/et05_ped_simu/M05_446C0214_PED.wav,INDUSTRY ANALYSTS VALUE THE COMPANY AT ABOUT SIX HUNDRED FIFTY MILLION DOLLARS
M05_441C020Y_PED,6.2839375,/et05_ped_simu/M05_441C020Y_PED.wav,REPUBLIC NEW YORK ROSE ONE AND ONE QUARTER TO FORTY FIVE AND SEVEN EIGHTHS
M06_441C0212_PED,9.704,/et05_ped_simu/M06_441C0212_PED.wav,VOLUME WAS MODEST AS THREE HUNDRED TWENTY SIX POINT SEVEN MILLION SHARES CHANGED HANDS COMPARED WITH THREE HUNDRED NINETY SIX POINT FIVE MILLION FRIDAY
M05_442C0211_PED,2.8919375,/et05_ped_simu/M05_442C0211_PED.wav,SO NORMALCY HAS RETURNED
M05_443C020V_PED,4.1639375,/et05_ped_simu/M05_443C020V_PED.wav,IN CERTAIN CASES THE CARDS ARE GIVEN FREE TO SUBSCRIBERS
F06_445C0212_PED,3.592125,/et05_ped_simu/F06_445C0212_PED.wav,THE REAL CHANGE THOUGH IS IN HOW CHINA LOOKS
M06_445C020K_PED,6.424125,/et05_ped_simu/M06_445C020K_PED.wav,BUT TO THE SURPRISE OF ALMOST EVERYONE STOCK PRICES BEGAN A STEADY CLIMB THAT PUSHED THE AVERAGE ABOVE WEDNESDAY'S CLOSE
F06_441C020R_PED,7.3921875,/et05_ped_simu/F06_441C020R_PED.wav,TOO MUCH FOCUS IS PLACED ON REDUCTION OF CROSS COUNTRY LOANS MR. MEYERMAN SAID
M05_440C020D_PED,7.987625,/et05_ped_simu/M05_440C020D_PED.wav,INTEREST RATES ROSE ON SHORT TERM TREASURY BILLS SOLD BY THE GOVERNMENT YESTERDAY AT ITS REGULAR WEEKLY AUCTION
F05_445C020X_PED,3.5003125,/et05_ped_simu/F05_445C020X_PED.wav,CONTINENTAL STARTED THE APPEAL PROCESS BUT RECENTLY SETTLED THE CASE
M06_446C020Y_PED,4.056,/et05_ped_simu/M06_446C020Y_PED.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
F05_441C0214_PED,6.548,/et05_ped_simu/F05_441C0214_PED.wav,HE ALSO SAID THAT THE COMPANY FOR THE FIRST TIME WAS DEVELOPING DRUGS SPECIFICALLY FOR THE OVER THE COUNTER CONSUMER HEALTH CARE MARKET
M05_440C0203_PED,3.987875,/et05_ped_simu/M05_440C0203_PED.wav,ABOUT HALF THESE MANAGERS ARE IN THE U. S.
