ID,duration,wav,wrd
F06_442C0202_BUS,6.416125,/et05_bus_simu/F06_442C0202_BUS.wav,ACCEPTED BIDS RANGED FROM SIX POINT TWO PERCENT TO SIX POINT TWO TWO FIVE PERCENT
M06_445C020F_BUS,4.6320625,/et05_bus_simu/M06_445C020F_BUS.wav,IT RECEIVED NO PROPOSALS THAT WERE IN THE BEST INTEREST OF THE SHAREHOLDERS THE COMPANY SAID
M06_443C020H_BUS,5.528375,/et05_bus_simu/M06_443C020H_BUS.wav,THOSE IDENTIFIED AS BENEFICIAL OWNERS HOLD AT LEAST TEN PERCENT OF A COMPANY'S EQUITY SECURITIES
F05_445C020I_BUS,3.2201875,/et05_bus_simu/F05_445C020I_BUS.wav,THE AIRLINE IMPOSED THE CONTRACT WITHOUT UNION BARGAINING
M06_442C020U_BUS,7.248125,/et05_bus_simu/M06_442C020U_BUS.wav,THE ONE HUNDRED SHARE INDEX CLOSED SIX POINT EIGHT POINTS LOWER AT ONE THOUSAND SEVEN HUNDRED FIFTY NINE POINT NINE
M05_445C0216_BUS,5.4444375,/et05_bus_simu/M05_445C0216_BUS.wav,WHERE ELSE IN THE THIRD WORLD IS THERE SO MUCH ENERGY AND PROGRESS AS IN CHINA
M05_446C020F_BUS,9.11575,/et05_bus_simu/M05_446C020F_BUS.wav,UNDER THE PROPOSED TRANSACTION THE LOS ANGELES GROUP WOULD ACQUIRE THE K. H. J. LICENSE AND THEN SELL ITSELF TO DISNEY
M05_441C0211_BUS,10.3074375,/et05_bus_simu/M05_441C0211_BUS.wav,AT THE CLOSE THE FINANCIAL TIMES THIRTY SHARE INDEX WAS THREE POINT NINE POINTS LOWER AT ONE THOUSAND FOUR HUNDRED EIGHTEEN POINT SIX
F05_440C020O_BUS,5.688125,/et05_bus_simu/F05_440C020O_BUS.wav,UNABLE TO AGREE ON FRIDAY THE BOARD MUST MEET AGAIN AT LEAST BY PHONE TO REGISTER ITS CHOICE
F06_447C0213_BUS,3.5680625,/et05_bus_simu/F06_447C0213_BUS.wav,WE HAD TO SUSTAIN SOME MODEST OPERATING LOSSES
F05_444C020Y_BUS,6.132125,/et05_bus_simu/F05_444C020Y_BUS.wav,VOLUME WAS EIGHTEEN MILLION ONE HUNDRED NINETY THOUSAND SHARES COMPARED WITH TEN MILLION FIVE HUNDRED FIFTY THOUSAND MONDAY
M06_446C020Q_BUS,5.78425,/et05_bus_simu/M06_446C020Q_BUS.wav,THERE WAS A STRIKING SPLIT BETWEEN THE SEXES WITH MEN MORE LIKELY THAN WOMEN TO FAVOR SPACE PROGRAMS
F06_444C020N_BUS,1.7356875,/et05_bus_simu/F06_444C020N_BUS.wav,WE DIDN'T LIKE THAT
M05_440C020M_BUS,5.019875,/et05_bus_simu/M05_440C020M_BUS.wav,TEXACO HAS THREE CHOICES A COMPANY ADVISER SAYS
F06_447C020J_BUS,8.248625,/et05_bus_simu/F06_447C020J_BUS.wav,IN THE EFFORTS TO RESTORE MARKET CONFIDENCE ADMINISTRATION OFFICIALS HAVE EMPHASIZED THAT THE ECONOMY'S FUNDAMENTALS REMAIN SOUND
M05_447C020D_BUS,3.5559375,/et05_bus_simu/M05_447C020D_BUS.wav,I WILL TELL YOU WHAT I THINK IN MY OFFICE
M05_441C0206_BUS,3.851875,/et05_bus_simu/M05_441C0206_BUS.wav,IN EUROPE AN AMERICAN CAN AT LEAST READ STREET SIGNS
F05_443C020I_BUS,6.580125,/et05_bus_simu/F05_443C020I_BUS.wav,UNLESS OTHERWISE NOTED CHANGES INVOLVED DIRECT HOLDINGS OF COMMON STOCK AND TOOK PLACE IN SEPTEMBER AND OCTOBER OF NINETEEN EIGHTY SEVEN
F06_447C020N_BUS,7.1039375,/et05_bus_simu/F06_447C020N_BUS.wav,IT HAD SALES OF NINETY ONE POINT FIVE MILLION DOLLARS IN THE NINETEEN EIGHTY SIX THIRD QUARTER
F06_442C0213_BUS,1.5364375,/et05_bus_simu/F06_442C0213_BUS.wav,THAT'S FINE
M06_441C020A_BUS,5.86425,/et05_bus_simu/M06_441C020A_BUS.wav,IF DEFENSE IS EXCLUDED MARCH ORDERS ROSE ONE PERCENT AFTER A THREE PERCENT INCREASE IN FEBRUARY
F06_444C020Q_BUS,9.8560625,/et05_bus_simu/F06_444C020Q_BUS.wav,THE OFFERS INDICATE A TOTAL PRICE FOR THE COMPANY EXCEEDING EIGHT HUNDRED MILLION DOLLARS BASED ON SEVENTEEN POINT TWO MILLION SHARES OUTSTANDING
M06_442C020J_BUS,9.780375,/et05_bus_simu/M06_442C020J_BUS.wav,ACCORDING TO THE AVERAGE ESTIMATE OF SEVEN ECONOMISTS SURVEYED BY DOW JONES CAPITAL MARKETS REPORT NEW ORDERS FOR U. S. DURABLE GOODS ROSE TWO POINT FOUR PERCENT LAST MONTH
F05_444C020B_BUS,7.9241875,/et05_bus_simu/F05_444C020B_BUS.wav,MONDAY'S CRASH IS LIKELY TO AFFECT AT LEAST ONE OTHER PIECE OF PENDING LEGISLATION THE SWEEPING TRADE BILL THAT IS NOW THE SUBJECT OF A HOUSE SENATE CONFERENCE
F06_445C020Z_BUS,4.8800625,/et05_bus_simu/F06_445C020Z_BUS.wav,M. C. I. PLANS TO BEGIN OFFERING THE SERVICE AT THE END OF THIS MONTH
F06_441C020R_BUS,7.3921875,/et05_bus_simu/F06_441C020R_BUS.wav,TOO MUCH FOCUS IS PLACED ON REDUCTION OF CROSS COUNTRY LOANS MR. MEYERMAN SAID
M06_447C0207_BUS,7.7280625,/et05_bus_simu/M06_447C0207_BUS.wav,WASHINGTON NATIONAL PAID NINETEEN DOLLARS A SHARE FOR THE TWO POINT SIX MILLION UNITED PRESIDENTIAL SHARES IT DIDN'T ALREADY OWN
F05_442C0201_BUS,4.2840625,/et05_bus_simu/F05_442C0201_BUS.wav,BIDS TOTALING FIVE HUNDRED TWENTY FIVE POINT FIVE MILLION DOLLARS WERE SUBMITTED
F05_440C020H_BUS,5.516125,/et05_bus_simu/F05_440C020H_BUS.wav,IN A FUNDAMENTAL SENSE THE EQUITY MARKETS HAVE VERY LITTLE TO DO WITH WHAT GOES ON IN THE COMMERCIAL BANKS
M05_441C0201_BUS,4.8598125,/et05_bus_simu/M05_441C0201_BUS.wav,FIRST COMMODITY APPEALED THE EXPULSION AND FINE TO THE C. F. T. C.
F06_442C0212_BUS,5.1680625,/et05_bus_simu/F06_442C0212_BUS.wav,FOREIGNERS ARE BACK AND NEGOTIATING WITH THE CHINESE WILL BE AS TOUGH AS EVER
M06_443C020E_BUS,5.33625,/et05_bus_simu/M06_443C020E_BUS.wav,KYOCERA WAS UP SIXTY AT FIVE THOUSAND TWO HUNDRED SIXTY
F06_446C0208_BUS,3.76,/et05_bus_simu/F06_446C0208_BUS.wav,BUT THE INVESTIGATION COULD MAKE SOME LENDERS WARY
F05_444C020H_BUS,6.628125,/et05_bus_simu/F05_444C020H_BUS.wav,AMONG EXPORT LED ELECTRICAL AND COMPUTER MAKERS JAPAN VICTOR COMPANY FELL FIFTY TO TWO THOUSAND THREE HUNDRED TWENTY
F06_447C0214_BUS,2.0078125,/et05_bus_simu/F06_447C0214_BUS.wav,WE DIDN'T LIKE THAT
M06_447C020U_BUS,6.148125,/et05_bus_simu/M06_447C020U_BUS.wav,OTHER ANALYSTS SAY THE FED NEEDS TO TIGHTEN POLICY FURTHER TO SUPPORT THE DOLLAR AND PREVENT INFLATION
F05_447C0209_BUS,2.9641875,/et05_bus_simu/F05_447C0209_BUS.wav,WASHINGTON NATIONAL IS A FINANCIAL SERVICES CONCERN
F05_442C020W_BUS,7.0201875,/et05_bus_simu/F05_442C020W_BUS.wav,YESTERDAY MOODY'S INVESTORS SERVICE RAISED LILCO'S CREDIT RATINGS IN RECOGNITION OF THE IMPROVED OUTLOOK FOR STEADY FINANCIAL RECOVERY
M05_441C0208_BUS,9.3080625,/et05_bus_simu/M05_441C0208_BUS.wav,THE OVERALL GAIN THE FIFTH IN THE PAST SEVEN MONTHS FOLLOWED A REVISED FOUR POINT ONE PERCENT INCREASE IN FEBRUARY
F05_446C0206_BUS,2.5879375,/et05_bus_simu/F05_446C0206_BUS.wav,WE'RE NOT PREPARED TO BE ADVOCATES FOR THE K. G. B.
F05_443C0202_BUS,5.076125,/et05_bus_simu/F05_443C0202_BUS.wav,THE DEPARTMENT PREVIOUSLY SAID JOBS ROSE BY FOUR HUNDRED FORTY EIGHT THOUSAND IN JANUARY
M05_441C020C_BUS,9.9719375,/et05_bus_simu/M05_441C020C_BUS.wav,THE COMPANY WHICH RUNS RETAIL AUTOMOTIVE STORES TOLD SHEARSON LEHMAN BROTHERS ITS FINANCIAL ADVISER TO TERMINATE DISCUSSIONS TO SELL THE FIRM
F06_441C0204_BUS,8.77625,/et05_bus_simu/F06_441C0204_BUS.wav,AND THEN THERE'S THE EXPLANATION OF WHY TERADYNE'S GROWTH IN JAPAN IS SLOW DESPITE FIFTEEN YEARS OF EFFORT
F05_446C020N_BUS,4.4120625,/et05_bus_simu/F05_446C020N_BUS.wav,THE REAL ESTATE INVESTMENT TRUST SAID IT WAS STILL HOPING TO REACH A NEW CREDIT ARRANGEMENT
M05_443C020B_BUS,2.748,/et05_bus_simu/M05_443C020B_BUS.wav,THAT WAS CERTAINLY TRUE LAST WEEK
F05_446C020L_BUS,7.812125,/et05_bus_simu/F05_446C020L_BUS.wav,ASSETS MORE THAN DOUBLED SINCE THEN TO ONE HUNDRED SIXTY POINT FOUR BILLION SWISS FRANCS ONE HUNDRED FIFTEEN POINT SIX BILLION DOLLARS IN NINETEEN EIGHTY SEVEN
M06_443C0208_BUS,6.944,/et05_bus_simu/M06_443C0208_BUS.wav,LOCAL MEMBERSHIP JUMPED TWENTY TWO PERCENT BUT THE UNION HAS ALREADY LOST TWENTY EIGHT OF THE SEVENTY THREE NEW MEMBERS
M05_445C020G_BUS,10.2996875,/et05_bus_simu/M05_445C020G_BUS.wav,THE ORDER ISSUED LATE WEDNESDAY BY JUDGE DIANA MURPHY STEMS FROM A SUIT FILED IN FEDERAL COURT LAST MONTH BY THE UNION REPRESENTING THE MACHINISTS
M06_440C0214_BUS,2.64025,/et05_bus_simu/M06_440C0214_BUS.wav,HE DECLINED TO NAME SPECIFIC PRODUCTS
F05_444C0215_BUS,5.30825,/et05_bus_simu/F05_444C0215_BUS.wav,IMPORTANT PERSONNEL USUALLY ARE LOCKED INTO LONG TERM CONTRACTS WITH INCENTIVES AIMED AT REDUCING THAT PROBLEM
M05_445C0204_BUS,5.916,/et05_bus_simu/M05_445C0204_BUS.wav,THE CONSENSUS WAS THAT A NEW PIECE OF PAPER ISN'T REQUIRED SAID ONE U. S. DIPLOMAT
F05_443C020J_BUS,5.755625,/et05_bus_simu/F05_443C020J_BUS.wav,COMPANIES ARE LISTED WHERE TRANSACTIONS GENERALLY AGGREGATE TEN THOUSAND SHARES OR ONE HUNDRED THOUSAND DOLLARS
M05_444C020K_BUS,4.56425,/et05_bus_simu/M05_444C020K_BUS.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
F05_447C020E_BUS,4.8280625,/et05_bus_simu/F05_447C020E_BUS.wav,NORTHGATE EXPLORATION LIMITED SAID IT SOLD FOUR MILLION COMMON SHARES AT EIGHT DOLLARS EACH
F05_442C020Y_BUS,6.488,/et05_bus_simu/F05_442C020Y_BUS.wav,HE ALSO SAID THAT THE COMPANY FOR THE FIRST TIME WAS DEVELOPING DRUGS SPECIFICALLY FOR THE OVER THE COUNTER CONSUMER HEALTH CARE MARKET
M06_447C020C_BUS,7.224125,/et05_bus_simu/M06_447C020C_BUS.wav,SENDING THE REFUGEES BACK ISN'T THEIR IDEA IT'S JUST WHAT THE OPPOSITION POLITICIANS ARE SAYING IN OUR COUNTRY THESE DAYS
F05_445C0213_BUS,2.452,/et05_bus_simu/F05_445C0213_BUS.wav,FROM AMERICA CHINA LOOKED GOOD
M05_440C0207_BUS,8.412,/et05_bus_simu/M05_440C0207_BUS.wav,THE AGENCY ISN'T LIKELY TO TAKE ANY ACTION UNTIL THE UNION'S RANK AND FILE VOTES ON THE CONTRACT IN TWO TO THREE WEEKS
M06_443C0211_BUS,3.7519375,/et05_bus_simu/M06_443C0211_BUS.wav,ESTIMATED AND ACTUAL RESULTS INVOLVING LOSSES ARE OMITTED
M05_441C0213_BUS,8.643625,/et05_bus_simu/M05_441C0213_BUS.wav,THE ONE HUNDRED SHARE INDEX CLOSED SIX POINT EIGHT POINTS LOWER AT ONE THOUSAND SEVEN HUNDRED FIFTY NINE POINT NINE
F06_441C020Z_BUS,10.6961875,/et05_bus_simu/F06_441C020Z_BUS.wav,THE COMPANY SAID ITS EUROPEAN BANKING AFFILIATE SAFRA REPUBLIC PLANS TO RAISE MORE THAN FOUR HUNDRED FIFTY MILLION DOLLARS THROUGH AN INTERNATIONAL OFFERING
F05_447C0210_BUS,5.8760625,/et05_bus_simu/F05_447C0210_BUS.wav,FOUNDED LAST OCTOBER NEW YORK'S BODY POSITIVE ALREADY HAS SIXTEEN GROUPS MEETING EVERY TWO WEEKS
M05_442C0215_BUS,7.6676875,/et05_bus_simu/M05_442C0215_BUS.wav,MONEY MANAGERS WHO SELL THEIR FIRMS BUT THEN CONTINUE WORKING FOR THEM MAY BE LESS DEDICATED UNDER NEW OWNERSHIP THEY SAY
M06_445C0210_BUS,6.2641875,/et05_bus_simu/M06_445C0210_BUS.wav,AS PART OF THE MARKETING PLAN THE COMPANY WILL BEGIN AIRING TELEVISION COMMERCIALS DURING PRIME TIME ON ELECTION NIGHT NEXT TUESDAY
F06_446C020J_BUS,9.85625,/et05_bus_simu/F06_446C020J_BUS.wav,IN FISCAL NINETEEN EIGHTY SEVEN WANG HAD A LOSS OF SEVENTY POINT SEVEN MILLION DOLLARS ON REVENUE OF TWO POINT EIGHT FOUR BILLION DOLLARS
M06_440C0213_BUS,4.672,/et05_bus_simu/M06_440C0213_BUS.wav,HE SAID SUCH PRODUCT WOULD BE MARKETED BY OTHER COMPANIES WITH EXPERIENCE IN THAT BUSINESS
F06_445C020D_BUS,6.1600625,/et05_bus_simu/F06_445C020D_BUS.wav,GRAND AUTO SLID THREE TO FIFTEEN AND ONE EIGHTH ON THE AMERICAN STOCK EXCHANGE
F05_444C0210_BUS,7.820375,/et05_bus_simu/F05_444C0210_BUS.wav,THE INSTITUTE SAID EARNED PREMIUMS ROSE THREE POINT ONE PERCENT IN THE SECOND QUARTER FAILING TO KEEP PACE WITH INFLATION WHICH ROSE FOUR POINT FIVE PERCENT
F06_445C020V_BUS,2.136,/et05_bus_simu/F06_445C020V_BUS.wav,WE DIDN'T LIKE THAT
M06_443C020P_BUS,9.6560625,/et05_bus_simu/M06_443C020P_BUS.wav,IN ADDITION U. S. WEST DATA SOLUTIONS BUSINESS APPLIED COMMUNICATIONS INCORPORATED IS WORKING OUT WELL AND PERFORMING AHEAD OF ALL OUR SCHEDULES
M06_443C020R_BUS,6.216125,/et05_bus_simu/M06_443C020R_BUS.wav,AS PART OF THE MARKETING PLAN THE COMPANY WILL BEGIN AIRING TELEVISION COMMERCIALS DURING PRIME TIME ON ELECTION NIGHT NEXT TUESDAY
F05_440C020T_BUS,2.5561875,/et05_bus_simu/F05_440C020T_BUS.wav,RATES FELL ON SHORT TERM TREASURY BILLS
F06_447C0217_BUS,9.5441875,/et05_bus_simu/F06_447C0217_BUS.wav,THE LOW WAS ONE THOUSAND TWO HUNDRED SEVENTY POINT ONE NINE AND THE HIGH WAS ONE THOUSAND TWO HUNDRED SEVENTY THREE POINT EIGHT EIGHT
M05_440C020Y_BUS,4.7880625,/et05_bus_simu/M05_440C020Y_BUS.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
M06_445C020T_BUS,6.5119375,/et05_bus_simu/M06_445C020T_BUS.wav,NO ONE IS MAKING VERY MUCH MONEY ON IT ACKNOWLEDGES BRIAN J. KELLY CHAIRMAN OF BELL ATLANTIC'S INVESTMENT DEVELOPMENT UNIT
M06_445C020K_BUS,6.424125,/et05_bus_simu/M06_445C020K_BUS.wav,BUT TO THE SURPRISE OF ALMOST EVERYONE STOCK PRICES BEGAN A STEADY CLIMB THAT PUSHED THE AVERAGE ABOVE WEDNESDAY'S CLOSE
M06_445C0207_BUS,2.3521875,/et05_bus_simu/M06_445C0207_BUS.wav,BUT THE PENALTIES FOR FAILURE ARE REAL
F05_446C020C_BUS,6.1643125,/et05_bus_simu/F05_446C020C_BUS.wav,THE UNSOLD BALANCE LATE YESTERDAY WAS ABOUT THIRTY SIX POINT THREE MILLION DOLLARS ACCORDING TO SHEARSON LEHMAN BROTHERS THE LEAD UNDERWRITER
M06_440C020N_BUS,6.9601875,/et05_bus_simu/M06_440C020N_BUS.wav,IT CAN SIGN ONTO THE PLAN FILE A COMPETING PLAN OR TAKE A COMPLETELY PASSIVE ROLE THAT NEITHER ENDORSES NOR OPPOSES A PLAN
F06_440C020B_BUS,11.096125,/et05_bus_simu/F06_440C020B_BUS.wav,ECONOMISTS WERE ENCOURAGED BY A ONE POINT SIX PERCENT INCREASE IN NEW ORDERS FOR NON DEFENSE CAPITAL GOODS AN IMPORTANT INDICATOR OF FUTURE BUSINESS INVESTMENT
F06_445C0211_BUS,3.4561875,/et05_bus_simu/F06_445C0211_BUS.wav,A PRINT MEDIA CAMPAIGN WILL BEGIN THE FOLLOWING DAY
M05_446C020H_BUS,8.0919375,/et05_bus_simu/M05_446C020H_BUS.wav,HE SAID THAT FOR THE FULL YEAR WANG IS AIMING FOR AN AFTER TAX PROFIT EQUAL TO THREE PERCENT TO FIVE PERCENT OF SALES
M05_445C020W_BUS,10.0996875,/et05_bus_simu/M05_445C020W_BUS.wav,THE JURY AWARDED MR. SCHARENBERG ONE HUNDRED FIVE MILLION DOLLARS A FIGURE BASED ON TEN YEARS OF PROFITS HAD HIS PROJECT BEEN COMPLETED
F05_444C020G_BUS,6.260125,/et05_bus_simu/F05_444C020G_BUS.wav,STATE OFFICIALS HOWEVER SAY THE AIRLINES HAVE INDICATED THEY WILL COMPLY WITH MOST OF THE STANDARDS AS LONG AS COMPETITORS DO
F06_441C020G_BUS,5.4240625,/et05_bus_simu/F06_441C020G_BUS.wav,ELDERS FINANCE AND ELDERS AGRIBUSINESS WILL REMAIN BASED IN AUSTRALIA
F05_447C020T_BUS,7.4283125,/et05_bus_simu/F05_447C020T_BUS.wav,SOME CRITICS INCLUDING HIGH REAGAN ADMINISTRATION OFFICIALS ARE RAISING THE ALARM THAT THE FED'S POLICY IS TOO TIGHT AND COULD CAUSE A RECESSION NEXT YEAR
M06_445C0205_BUS,3.276,/et05_bus_simu/M06_445C0205_BUS.wav,NO ONE AT THE STATE DEPARTMENT WANTS TO LET SPIES IN
F06_445C0203_BUS,5.4880625,/et05_bus_simu/F06_445C0203_BUS.wav,A SPOKESMAN SAID THE COMPANY HAS ABOUT SIXTY MILLION SHARES OUTSTANDING
M06_446C020U_BUS,3.1399375,/et05_bus_simu/M06_446C020U_BUS.wav,THAT WOULD FOLLOW A TWO POINT TWO PERCENT DROP IN MAY
F06_443C020T_BUS,7.136,/et05_bus_simu/F06_443C020T_BUS.wav,VISA AND MASTERCARD FEES VARY BECAUSE THEY ARE SET BY THE BANKS OR OTHER INSTITUTIONS THAT ISSUE THE CARDS
F06_447C0212_BUS,8.46425,/et05_bus_simu/F06_447C0212_BUS.wav,NO ONE IS MAKING VERY MUCH MONEY ON IT ACKNOWLEDGES BRIAN J. KELLY CHAIRMAN OF BELL ATLANTIC'S INVESTMENT DEVELOPMENT UNIT
F05_445C020O_BUS,1.884,/et05_bus_simu/F05_445C020O_BUS.wav,A LENGTHY FIGHT IS LIKELY
F05_442C020H_BUS,4.5803125,/et05_bus_simu/F05_442C020H_BUS.wav,WE JUST RECEIVED THE SUIT AND THE DOCUMENT IS MASSIVE IT'S TWO HUNDRED PAGES
F06_446C0209_BUS,7.6561875,/et05_bus_simu/F06_446C0209_BUS.wav,MR. ICAHN AND AN INVESTOR GROUP HE HEADS HOLD SEVENTY TWO POINT SEVEN PERCENT OF T. W. A.'S SHARES
F05_447C0211_BUS,2.79625,/et05_bus_simu/F05_447C0211_BUS.wav,LATELY COMPUTER RETAILING HAS BEEN TOUGH ON EVERYBODY
F05_445C020M_BUS,3.356,/et05_bus_simu/F05_445C020M_BUS.wav,GILLETTE IS AGAIN A TARGET OF A MAJOR CORPORATE RAIDER
F06_445C0212_BUS,3.592125,/et05_bus_simu/F06_445C0212_BUS.wav,THE REAL CHANGE THOUGH IS IN HOW CHINA LOOKS
M06_441C020F_BUS,4.84,/et05_bus_simu/M06_441C020F_BUS.wav,ALSO A MOVE TO BASE IT ABROAD WILL HAVE TAX ADVANTAGES
M06_447C020O_BUS,4.328125,/et05_bus_simu/M06_447C020O_BUS.wav,THE COMPANY EXPECTS TO REPORT ITS RESULTS IN ABOUT TWO WEEKS
M06_442C020L_BUS,7.5040625,/et05_bus_simu/M06_442C020L_BUS.wav,THE MAY SLUMP REPORTED JUNE TWENTY SECOND CAME AS A BIG SURPRISE TO MOST ANALYSTS AND HELPED TRIGGER A POWERFUL BOND RALLY THAT DAY
M06_446C020Y_BUS,4.056,/et05_bus_simu/M06_446C020Y_BUS.wav,ESTIMATES FOR THE GAIN RANGED FROM TWO PERCENT TO THREE PERCENT
M06_443C0201_BUS,9.824125,/et05_bus_simu/M06_443C0201_BUS.wav,THE LABOR DEPARTMENT SAID NON FARM PAYROLL EMPLOYMENT INCREASED A ROBUST THREE HUNDRED THIRTY SEVEN THOUSAND LAST MONTH AFTER A REVISED THREE HUNDRED NINETEEN THOUSAND GAIN THE MONTH BEFORE
F05_440C020P_BUS,6.723875,/et05_bus_simu/F05_440C020P_BUS.wav,COMMERCE DEPARTMENT OFFICIALS NOTED HOWEVER THAT AUTO IMPORTS USUALLY RISE IN OCTOBER AS DEALERS FILL THEIR INVENTORIES WITH NEW MODELS
